province,asset,gem_id,capacity_mw,status,start_year,retired_year
Shandong,coal,G100000114445,155.0,operating,2019.0,
Tianjin,coal,G100000101404,50.0,retired,1991.0,2010.0
Tianjin,coal,G100000101405,135.0,retired,2005.0,2010.0
Tianjin,coal,G100000101406,135.0,retired,2005.0,2015.0
Tianjin,coal,G100000101407,300.0,retired,2008.0,2015.0
Tianjin,coal,G100000101408,300.0,retired,2008.0,2015.0
Hunan,coal,G100000109130,1000.0,cancelled,,
Hunan,coal,G100000109131,1000.0,cancelled,,
Neimenggu,coal,G100000101460,135.0,operating,2007.0,
Neimenggu,coal,G100000101461,135.0,operating,2007.0,
Neimenggu,coal,G100000101730,600.0,operating,2013.0,
Neimenggu,coal,G100000101731,600.0,operating,2013.0,
Neimenggu,coal,G100000113089,350.0,operating,2021.0,
Neimenggu,coal,G100000113090,350.0,operating,2021.0,
Neimenggu,coal,G100000113711,50.0,operating,2020.0,
Neimenggu,coal,G100000113712,50.0,operating,2020.0,
Neimenggu,coal,G100000103283,2000.0,cancelled,,
Neimenggu,coal,G100000101732,300.0,operating,2017.0,
Neimenggu,coal,G100000101733,300.0,operating,2017.0,
Neimenggu,coal,G100000113263,135.0,operating,2008.0,
Neimenggu,coal,G100000113264,135.0,operating,2008.0,
Neimenggu,coal,G100000101464,600.0,operating,1998.0,
Neimenggu,coal,G100000101465,600.0,operating,2007.0,
Neimenggu,coal,G100000101463,600.0,operating,1985.0,
Neimenggu,coal,G100000101462,300.0,retired,1978.0,2011.0
Neimenggu,coal,G100000112072,1000.0,cancelled,,
Neimenggu,coal,G100000112073,1000.0,cancelled,,
Chongqing,coal,G100001052926,1000.0,pre-permit,,
Chongqing,coal,G100001054582,1000.0,pre-permit,,
Gansu,coal,G100001072808,1000.0,announced,,
Gansu,coal,G100001072809,1000.0,announced,,
Xinjiang,coal,G100001006150,660.0,construction,2026.0,
Xinjiang,coal,G100001006151,660.0,construction,2026.0,
Sichuan,coal,G100000115878,1000.0,construction,2025.0,
Sichuan,coal,G100000115879,1000.0,construction,2026.0,
Sichuan,coal,G100001090671,1000.0,announced,,
Sichuan,coal,G100001090672,1000.0,announced,,
Guangdong,coal,G100001053526,1000.0,announced,,
Guangdong,coal,G100001053527,1000.0,announced,,
Guangdong,coal,G100001090049,1000.0,announced,,
Guangdong,coal,G100001090050,1000.0,announced,,
Guangdong,coal,G100001057474,1000.0,announced,,
Guangdong,coal,G100001057475,1000.0,announced,,
Gansu,coal,G100000101485,1200.0,cancelled,,
Hebei,coal,G100000101467,1000.0,operating,2019.0,
Hebei,coal,G100000101468,1000.0,operating,2020.0,
Hebei,coal,G100000101469,300.0,operating,2009.0,
Hebei,coal,G100000101470,300.0,operating,2009.0,
Jiangsu,coal,G100000112134,1000.0,cancelled,,
Jiangsu,coal,G100000112135,1000.0,cancelled,,
Neimenggu,coal,G100000101473,600.0,cancelled,,
Neimenggu,coal,G100000101474,600.0,cancelled,,
Neimenggu,coal,G100000101471,330.0,operating,2009.0,
Neimenggu,coal,G100000101472,330.0,operating,2009.0,
Zhejiang,coal,G100000104684,1000.0,operating,2025.0,
Zhejiang,coal,G100000104685,1000.0,operating,2025.0,
Zhejiang,coal,G100000104682,1000.0,operating,2014.0,
Zhejiang,coal,G100000104683,1000.0,operating,2014.0,
Anhui,coal,G100000101516,660.0,operating,2025.0,
Anhui,coal,G100000101517,660.0,operating,2025.0,
Anhui,coal,G100000101514,320.0,operating,2005.0,
Anhui,coal,G100000101515,320.0,operating,2005.0,
Chongqing,coal,G100000101530,300.0,operating,2005.0,
Chongqing,coal,G100000101531,300.0,operating,2006.0,
Chongqing,coal,G100000101528,50.0,retired,1992.0,2016.0
Chongqing,coal,G100000101529,50.0,retired,1992.0,2016.0
Chongqing,coal,G100000113119,50.0,retired,2005.0,2017.0
Chongqing,coal,G100001053236,1000.0,announced,,
Chongqing,coal,G100001053237,1000.0,announced,,
Chongqing,coal,G100000101532,200.0,retired,1986.0,2014.0
Chongqing,coal,G100000113120,75.0,operating,2008.0,
Chongqing,coal,G100000113364,75.0,operating,2008.0,
Chongqing,coal,G100001000193,50.0,operating,2008.0,
Chongqing,coal,G100000101537,80.0,cancelled,,
Chongqing,coal,G100000101538,80.0,cancelled,,
Chongqing,coal,G100000101539,80.0,cancelled,,
Chongqing,coal,G100000101534,300.0,operating,2014.0,
Chongqing,coal,G100000101535,50.0,operating,2014.0,
Chongqing,coal,G100000101536,50.0,operating,2014.0,
Chongqing,coal,G100000113073,60.0,operating,2008.0,
Chongqing,coal,G100000113074,60.0,operating,2008.0,
Chongqing,coal,G100000113076,105.0,operating,2018.0,
Chongqing,coal,G100000101540,200.0,retired,1986.0,2014.0
Chongqing,coal,G100000101541,200.0,retired,1986.0,2015.0
Chongqing,coal,G100000101545,330.0,operating,2013.0,
Chongqing,coal,G100000101546,330.0,operating,2013.0,
Chongqing,coal,G100000101544,660.0,operating,2022.0,
Chongqing,coal,G100000101543,660.0,operating,2023.0,
Chongqing,coal,G100000101547,350.0,operating,2014.0,
Chongqing,coal,G100000101548,350.0,operating,2014.0,
Chongqing,coal,G100000115810,1050.0,construction,2026.0,
Chongqing,coal,G100000115811,1050.0,construction,2026.0,
Chongqing,coal,G100000101551,660.0,operating,2013.0,
Chongqing,coal,G100000101552,660.0,operating,2014.0,
Chongqing,coal,G100000101549,300.0,operating,2006.0,
Chongqing,coal,G100000101550,300.0,operating,2006.0,
Chongqing,coal,G100001018781,80.0,operating,2025.0,
Chongqing,coal,G100000115318,80.0,operating,2022.0,
Chongqing,coal,G100000115319,80.0,operating,2022.0,
Chongqing,coal,G100000109191,1000.0,construction,,
Chongqing,coal,G100000109192,1000.0,construction,,
Chongqing,coal,G100000109189,1000.0,operating,2015.0,
Chongqing,coal,G100000109190,1000.0,operating,2015.0,
Guangxi,coal,G100000111998,600.0,cancelled,,
Guangxi,coal,G100000111999,600.0,cancelled,,
Guangxi,coal,G100000111996,1000.0,cancelled,2023.0,
Guangxi,coal,G100000111997,1000.0,cancelled,2023.0,
Neimenggu,coal,G100000101564,330.0,operating,2019.0,
Neimenggu,coal,G100000101565,330.0,operating,2019.0,
Neimenggu,coal,G100000101566,330.0,operating,2019.0,
Neimenggu,coal,G100000113244,330.0,operating,2020.0,
Neimenggu,coal,G100000113245,330.0,operating,2020.0,
Neimenggu,coal,G100000113246,330.0,operating,2020.0,
Xinjiang,coal,G100000113945,135.0,operating,2014.0,
Xinjiang,coal,G100000113946,135.0,operating,2014.0,
Xinjiang,coal,G100000113947,55.0,operating,2014.0,
Anhui,coal,G100001074510,1000.0,announced,,
Anhui,coal,G100001074512,1000.0,announced,,
Anhui,coal,G100000102027,660.0,construction,2026.0,
Anhui,coal,G100000102028,660.0,construction,2026.0,
Neimenggu,coal,G100000101592,350.0,cancelled,,
Neimenggu,coal,G100000101593,350.0,cancelled,,
Liaoning,coal,G100000112169,100.0,operating,2012.0,
Liaoning,coal,G100000112170,100.0,operating,2012.0,
Liaoning,coal,G100000112167,50.0,operating,2000.0,
Liaoning,coal,G100000112168,60.0,operating,2003.0,
Neimenggu,coal,G100000115216,135.0,operating,2008.0,
Neimenggu,coal,G100000115217,135.0,operating,2008.0,
Jilin,coal,G100000101722,660.0,permitted,2027.0,
Jilin,coal,G100000101723,660.0,permitted,2027.0,
Jilin,coal,G100000101724,660.0,operating,2010.0,
Jilin,coal,G100000101725,660.0,operating,2010.0,
Neimenggu,coal,G100000113351,660.0,operating,2024.0,
Neimenggu,coal,G100000113352,660.0,operating,2024.0,
Henan,coal,G100000102317,1000.0,cancelled,,
Henan,coal,G100000102318,1000.0,cancelled,,
Jilin,coal,G100000113565,70.0,shelved,,
Jilin,coal,G100000113566,70.0,shelved,,
Liaoning,coal,G100000112159,50.0,cancelled,,
Liaoning,coal,G100000112160,50.0,cancelled,,
Xinjiang,coal,G100000112946,350.0,cancelled,,
Xinjiang,coal,G100000112947,350.0,cancelled,,
Jilin,coal,G100000113562,42.0,shelved,,
Jilin,coal,G100000113563,42.0,shelved,,
Xinjiang,coal,G100000101784,1320.0,cancelled,,
Gansu,coal,G100000101776,1000.0,cancelled,,
Gansu,coal,G100000101777,1000.0,cancelled,,
Qinghai,coal,G100000111149,660.0,operating,2015.0,
Qinghai,coal,G100000111150,660.0,operating,2016.0,
Xinjiang,coal,G100000101783,700.0,cancelled,,
Guizhou,coal,G100000101795,660.0,cancelled,,
Guizhou,coal,G100000101796,660.0,cancelled,,
Guizhou,coal,G100000112978,350.0,cancelled,,
Guizhou,coal,G100000112979,350.0,cancelled,,
Guizhou,coal,G100000101803,660.0,cancelled,,
Guizhou,coal,G100000101804,660.0,cancelled,,
Guizhou,coal,G100000101805,660.0,shelved,2025.0,
Guizhou,coal,G100000101806,660.0,shelved,2025.0,
Guizhou,coal,G100000101807,660.0,cancelled,,
Guizhou,coal,G100000101808,660.0,cancelled,,
Neimenggu,coal,G100000101813,660.0,operating,2019.0,
Neimenggu,coal,G100000101814,660.0,operating,2019.0,
Ningxia,coal,G100000101873,600.0,operating,2009.0,
Ningxia,coal,G100000101874,600.0,operating,2009.0,
Ningxia,coal,G100000101871,330.0,operating,1997.0,
Ningxia,coal,G100000101872,330.0,operating,1997.0,
Ningxia,coal,G100000101869,330.0,operating,1991.0,
Ningxia,coal,G100000101870,330.0,operating,1992.0,
Ningxia,coal,G100000104487,660.0,operating,2018.0,
Ningxia,coal,G100000104488,660.0,operating,2019.0,
Hubei,coal,G100000115520,1000.0,construction,,
Hubei,coal,G100000115521,1000.0,construction,,
Hubei,coal,G100000101883,660.0,operating,2020.0,
Hubei,coal,G100000101884,660.0,operating,2020.0,
Hubei,coal,G100000101881,640.0,operating,2008.0,
Hubei,coal,G100000101882,640.0,operating,2008.0,
Hubei,coal,G100001052921,1000.0,announced,,
Hubei,coal,G100001052922,1000.0,announced,,
Guangdong,coal,G100000114709,1000.0,operating,2025.0,
Guangdong,coal,G100000114710,1000.0,operating,2025.0,
Guangdong,coal,G100000111457,600.0,operating,2015.0,
Guangdong,coal,G100000111458,600.0,operating,2016.0,
Guizhou,coal,G100000101893,660.0,cancelled,,
Guizhou,coal,G100000101894,660.0,cancelled,,
Guizhou,coal,G100000101889,300.0,operating,2006.0,
Guizhou,coal,G100000101890,300.0,operating,2006.0,
Guizhou,coal,G100000101891,300.0,operating,2007.0,
Guizhou,coal,G100000101892,300.0,operating,2007.0,
Guizhou,coal,G100000113328,350.0,cancelled,,
Guizhou,coal,G100000113329,350.0,cancelled,,
Neimenggu,coal,G100000111816,3800.0,cancelled,,
Tianjin,coal,G100000113883,50.0,retired,,2014.0
Liaoning,coal,G100000101904,60.0,operating,2008.0,
Liaoning,coal,G100000101905,60.0,operating,2008.0,
Neimenggu,coal,G100000101908,600.0,operating,2011.0,
Neimenggu,coal,G100000101909,600.0,operating,2011.0,
Neimenggu,coal,G100000101906,630.0,operating,2005.0,
Neimenggu,coal,G100000101907,630.0,operating,2006.0,
Zhejiang,coal,G100001000686,660.0,construction,2026.0,
Zhejiang,coal,G100001000687,660.0,construction,2026.0,
Neimenggu,coal,G100000101915,330.0,operating,2004.0,
Neimenggu,coal,G100000101916,330.0,operating,2004.0,
Neimenggu,coal,G100000101913,330.0,operating,1998.0,
Neimenggu,coal,G100000101914,330.0,operating,1998.0,
Neimenggu,coal,G100000101910,330.0,operating,1995.0,
Neimenggu,coal,G100000101912,330.0,operating,1996.0,
Neimenggu,coal,G100000101917,600.0,operating,2006.0,
Neimenggu,coal,G100000101918,600.0,operating,2007.0,
Neimenggu,coal,G100000101911,1000.0,shelved,,
Neimenggu,coal,G100000101919,1000.0,operating,2024.0,
Liaoning,coal,G100000112161,36.0,retired,,2006.0
Liaoning,coal,G100000112162,36.0,retired,,2006.0
Liaoning,coal,G100000101925,50.0,retired,1995.0,2015.0
Liaoning,coal,G100000101926,50.0,retired,1996.0,2016.0
Liaoning,coal,G100000101929,350.0,operating,2012.0,
Liaoning,coal,G100000101930,350.0,operating,2012.0,
Liaoning,coal,G100000101927,60.0,retired,1998.0,2016.0
Liaoning,coal,G100000101928,60.0,retired,1999.0,2016.0
Liaoning,coal,G100000101931,300.0,operating,2010.0,
Liaoning,coal,G100000101932,300.0,operating,2010.0,
Liaoning,coal,G100000101934,50.0,operating,1987.0,
Liaoning,coal,G100000101935,135.0,operating,2005.0,
Liaoning,coal,G100000101936,135.0,operating,2006.0,
Liaoning,coal,G100000101344,50.0,permitted,,
Liaoning,coal,G100000101345,50.0,permitted,,
Liaoning,coal,G100000101346,50.0,permitted,,
Shaanxi,coal,G100000109182,350.0,cancelled,,
Shaanxi,coal,G100000109183,350.0,cancelled,,
Xinjiang,coal,G100001091030,660.0,announced,,
Xinjiang,coal,G100001091031,660.0,announced,,
Xinjiang,coal,G100000108888,660.0,operating,2014.0,
Xinjiang,coal,G100000108889,660.0,operating,2014.0,
Liaoning,coal,G100001030804,660.0,construction,2027.0,
Liaoning,coal,G100000101948,300.0,operating,2012.0,
Liaoning,coal,G100000101949,300.0,operating,2012.0,
Liaoning,coal,G100000104318,350.0,operating,1998.0,
Liaoning,coal,G100000104319,350.0,operating,1998.0,
Liaoning,coal,G100000101963,350.0,operating,2018.0,
Liaoning,coal,G100000101964,350.0,operating,2018.0,
Jiangsu,coal,G100000101969,1000.0,cancelled,,
Jiangsu,coal,G100000101970,1000.0,cancelled,,
Heilongjiang,coal,G100000102029,350.0,cancelled,2020.0,
Heilongjiang,coal,G100000102030,350.0,cancelled,2020.0,
Heilongjiang,coal,G100000101971,40.0,operating,1986.0,
Heilongjiang,coal,G100000101972,40.0,operating,1986.0,
Heilongjiang,coal,G100000101973,40.0,operating,1986.0,
Heilongjiang,coal,G100000101974,40.0,operating,1985.0,
Heilongjiang,coal,G100000101975,40.0,operating,1986.0,
Heilongjiang,coal,G100000101976,40.0,operating,1986.0,
Heilongjiang,coal,G100000101977,40.0,operating,1987.0,
Heilongjiang,coal,G100000101978,40.0,operating,1987.0,
Heilongjiang,coal,G100000113674,50.0,operating,2020.0,
Heilongjiang,coal,G100000113675,50.0,operating,2021.0,
Heilongjiang,coal,G100000113676,50.0,cancelled,,
Heilongjiang,coal,G100000101979,200.0,operating,1991.0,
Heilongjiang,coal,G100000101980,200.0,operating,1992.0,
Heilongjiang,coal,G100000101981,200.0,operating,1993.0,
Heilongjiang,coal,G100000101982,300.0,operating,2013.0,
Heilongjiang,coal,G100001051054,660.0,announced,,
Heilongjiang,coal,G100001051055,660.0,announced,,
Heilongjiang,coal,G100000101983,50.0,operating,1997.0,
Heilongjiang,coal,G100000101984,50.0,operating,1997.0,
Heilongjiang,coal,G100000101985,100.0,operating,2004.0,
Shaanxi,coal,G100000102012,350.0,cancelled,,
Shaanxi,coal,G100000102013,350.0,cancelled,,
Shaanxi,coal,G100000102010,330.0,operating,2009.0,
Shaanxi,coal,G100000102011,330.0,operating,2009.0,
Shandong,coal,G100000102019,350.0,operating,2015.0,
Shandong,coal,G100000102020,350.0,operating,2015.0,
Shaanxi,coal,G100000113549,350.0,cancelled,,
Shaanxi,coal,G100000113550,350.0,cancelled,,
Shanxi,coal,G100000102031,1000.0,cancelled,,
Shanxi,coal,G100000102032,1000.0,cancelled,,
Shandong,coal,G100000102035,1000.0,cancelled,,
Shandong,coal,G100000102036,1000.0,cancelled,,
Shandong,coal,G100000102033,1000.0,operating,2020.0,
Shandong,coal,G100000102034,1000.0,operating,2020.0,
Hebei,coal,G100000114369,660.0,operating,2025.0,
Hebei,coal,G100000114370,660.0,operating,2025.0,
Neimenggu,coal,G100000102037,660.0,cancelled,,
Neimenggu,coal,G100000102038,660.0,cancelled,,
Qinghai,coal,G100000102045,660.0,cancelled,,
Qinghai,coal,G100000102046,660.0,cancelled,,
Jiangsu,coal,G100000114010,1000.0,cancelled,,
Jiangsu,coal,G100000114011,1000.0,cancelled,,
Neimenggu,coal,G100000102089,600.0,cancelled,,
Neimenggu,coal,G100000102090,600.0,cancelled,,
Xinjiang,coal,G100000103580,350.0,cancelled,,
Xinjiang,coal,G100000103581,350.0,cancelled,,
Xinjiang,coal,G100000103582,350.0,cancelled,,
Xinjiang,coal,G100000103583,350.0,cancelled,,
Shaanxi,coal,G100000102051,1200.0,cancelled,,
Heilongjiang,coal,G100001018114,660.0,permitted,2027.0,
Heilongjiang,coal,G100000102052,300.0,operating,2010.0,
Heilongjiang,coal,G100000102053,300.0,operating,2010.0,
Xinjiang,coal,G100000112919,350.0,cancelled,,
Xinjiang,coal,G100000112920,350.0,cancelled,,
Neimenggu,coal,G100000102099,1000.0,cancelled,,
Neimenggu,coal,G100000102100,1000.0,cancelled,,
Hebei,coal,G100000113063,350.0,cancelled,,
Hebei,coal,G100000113064,350.0,cancelled,,
Guangdong,coal,G100000102074,350.0,cancelled,,
Guangdong,coal,G100000102075,350.0,cancelled,,
Xinjiang,coal,G100000102085,660.0,cancelled,,
Xinjiang,coal,G100000102086,660.0,cancelled,,
Xinjiang,coal,G100000102083,300.0,operating,2013.0,
Xinjiang,coal,G100000102084,300.0,operating,2013.0,
Shandong,coal,G100000102097,1000.0,cancelled,,
Shandong,coal,G100000102098,1000.0,cancelled,,
Xinjiang,coal,G100000112917,350.0,cancelled,,
Xinjiang,coal,G100000112918,350.0,cancelled,,
Neimenggu,coal,G100001071398,1000.0,announced,,
Neimenggu,coal,G100001071399,1000.0,announced,,
Neimenggu,coal,G100001071400,1000.0,announced,,
Neimenggu,coal,G100001071401,1000.0,announced,,
Zhejiang,coal,G100001004239,660.0,construction,,
Zhejiang,coal,G100001004240,660.0,construction,,
Shandong,coal,G100000102107,350.0,operating,2016.0,
Shandong,coal,G100000102108,350.0,operating,2017.0,
Henan,coal,G100000102113,75.0,retired,2001.0,2019.0
Henan,coal,G100000102114,320.0,operating,2005.0,
Henan,coal,G100000102115,320.0,operating,2005.0,
Henan,coal,G100000102116,165.0,retired,1999.0,2020.0
Henan,coal,G100000102117,165.0,retired,1999.0,2020.0
Jiangsu,coal,G100000102130,125.0,retired,1998.0,2011.0
Jiangsu,coal,G100000102131,125.0,retired,1999.0,2011.0
Jiangsu,coal,G100000102132,660.0,operating,2010.0,
Jiangsu,coal,G100000102133,660.0,operating,2010.0,
Neimenggu,coal,G100000102140,350.0,cancelled,,
Neimenggu,coal,G100000102141,350.0,cancelled,,
Shanxi,coal,G100000102147,1000.0,cancelled,,
Shanxi,coal,G100000102148,1000.0,cancelled,,
Henan,coal,G100000102157,1000.0,operating,2017.0,
Henan,coal,G100000102158,1000.0,announced,,
Henan,coal,G100000102155,630.0,operating,2006.0,
Henan,coal,G100000102156,630.0,operating,2006.0,
Henan,coal,G100000102153,320.0,operating,1995.0,
Henan,coal,G100000102154,320.0,operating,1996.0,
Fujian,coal,G100000102159,300.0,cancelled,,
Fujian,coal,G100000102160,300.0,cancelled,,
Shanxi,coal,G100000102165,500.0,operating,2004.0,
Shanxi,coal,G100000102166,500.0,operating,2005.0,
Heilongjiang,coal,G100000102167,200.0,operating,2006.0,
Heilongjiang,coal,G100000102168,200.0,operating,2006.0,
Guizhou,coal,G100000102169,660.0,cancelled,,
Guizhou,coal,G100000102170,660.0,cancelled,,
Jilin,coal,G100000102171,300.0,cancelled,,
Jilin,coal,G100000102172,300.0,cancelled,,
Shaanxi,coal,G100000102194,50.0,retired,1968.0,2007.0
Shaanxi,coal,G100000102195,50.0,retired,1969.0,2007.0
Shaanxi,coal,G100000102196,300.0,operating,2009.0,
Shaanxi,coal,G100000102197,300.0,operating,2009.0,
Hebei,coal,G100000113161,350.0,cancelled,,
Hebei,coal,G100000113162,350.0,cancelled,,
Neimenggu,coal,G100000113336,660.0,shelved,,
Neimenggu,coal,G100000113337,660.0,shelved,,
Hebei,coal,G100001004563,660.0,permitted,,
Hebei,coal,G100001004564,660.0,permitted,,
Hebei,coal,G100000111052,100.0,retired,1982.0,2007.0
Hebei,coal,G100000111053,100.0,retired,1983.0,2007.0
Hebei,coal,G100000111054,210.0,retired,1988.0,2024.0
Hebei,coal,G100000115078,50.0,shelved,,
Hebei,coal,G100000115079,50.0,shelved,,
Neimenggu,coal,G100000102207,660.0,operating,2019.0,
Neimenggu,coal,G100000102208,660.0,operating,2020.0,
Jiangxi,coal,G100000111200,1000.0,operating,2024.0,
Jiangxi,coal,G100000111201,1000.0,operating,2024.0,
Jiangxi,coal,G100000111198,220.0,retired,1995.0,2022.0
Jiangxi,coal,G100000111199,220.0,retired,1996.0,2022.0
Shaanxi,coal,G100000104571,1000.0,permitted,,
Shaanxi,coal,G100000104572,1000.0,permitted,,
Shaanxi,coal,G100000104569,660.0,operating,2023.0,
Shaanxi,coal,G100000104570,660.0,operating,2024.0,
Jilin,coal,G100000113556,80.0,cancelled,,
Jilin,coal,G100000113557,80.0,cancelled,,
Jiangxi,coal,G100000102226,350.0,cancelled,,
Jiangxi,coal,G100000102227,350.0,cancelled,,
Shandong,coal,G100000102228,1000.0,construction,2025.0,
Shandong,coal,G100000102229,1000.0,construction,2025.0,
Neimenggu,coal,G100000102087,1000.0,cancelled,,
Neimenggu,coal,G100000102088,1000.0,cancelled,,
Hunan,coal,G100000102234,630.0,operating,2016.0,
Hunan,coal,G100000102235,630.0,operating,2016.0,
Shanxi,coal,G100000102243,660.0,operating,2009.0,
Shanxi,coal,G100000102251,660.0,operating,2009.0,
Shanxi,coal,G100000102249,600.0,operating,2005.0,
Shanxi,coal,G100000102250,600.0,operating,2005.0,
Shanxi,coal,G100000102242,200.0,retired,1984.0,2020.0
Shanxi,coal,G100000102244,200.0,retired,1984.0,2020.0
Shanxi,coal,G100000102245,200.0,retired,1985.0,2020.0
Shanxi,coal,G100000102246,200.0,operating,1986.0,
Shanxi,coal,G100000102247,200.0,operating,1987.0,
Shanxi,coal,G100000102248,200.0,operating,1988.0,
Shanxi,coal,G100000113342,1000.0,construction,2026.0,
Shanxi,coal,G100000113343,1000.0,construction,2026.0,
Shanxi,coal,G100000102240,135.0,operating,2010.0,
Shanxi,coal,G100000102241,135.0,operating,2011.0,
Shanxi,coal,G100000115876,1000.0,pre-permit,,
Shanxi,coal,G100000115877,1000.0,pre-permit,,
Jiangsu,coal,G100000102256,60.0,retired,2008.0,2020.0
