province_id,province,province_cn,year,total_generation_100m_kwh,clean_generation_100m_kwh,clean_generation_share_percent,nonclean_generation_100m_kwh,nonclean_generation_share_percent,windsolar_generation_share_percent
26,Xizang,西藏,2012,26.240000000000002,21.628065000000003,82.4240282,4.611935,17.5759718,
26,Xizang,西藏,2013,29.1436,22.3036,76.53001002,6.840000000000001,23.46998998,
26,Xizang,西藏,2014,36.083287999999996,32.463288,89.96765483,3.62,10.03234517,0.2771366068
26,Xizang,西藏,2015,44.770545000000006,43.278045000000006,96.66633498,1.4925,3.333665025,0.29483670570000003
26,Xizang,西藏,2016,54.4827,52.9827,97.24683248,1.5,2.7531675190000002,7.525324553
26,Xizang,西藏,2017,59.0,57.4,97.28813559,1.6,2.7118644069999998,8.06779661
26,Xizang,西藏,2018,69.0,66.8,96.8115942,2.2,3.1884057969999997,12.31884058
26,Xizang,西藏,2019,86.0,82.1,95.46511627999999,3.9000000000000004,4.534883721,15.03488372
26,Xizang,西藏,2020,89.0,84.9,95.39325843,4.1,4.606741573,16.134831459999997
26,Xizang,西藏,2021,112.77,109.27,96.89633768,3.5,3.103662322,14.250243860000001
26,Xizang,西藏,2022,128.23000000000002,125.03000000000002,97.50448413000001,3.2,2.49551587,15.18365437
26,Xizang,西藏,2023,163.016233,159.116233,97.60760022,3.9000000000000004,2.39239978,16.55049899
27,Guizhou,贵州,2000,404.7,183.43,45.32493205,221.26999999999998,54.67506795,
27,Guizhou,贵州,2001,490.51,221.95999999999998,45.25086135,268.55,54.74913864999999,
27,Guizhou,贵州,2002,547.12,221.53000000000003,40.49020325,325.59,59.50979675,
27,Guizhou,贵州,2003,640.98,208.25,32.48931324,432.73,67.51068676,
27,Guizhou,贵州,2004,720.46,223.67000000000002,31.04544319,496.79,68.95455681,
27,Guizhou,贵州,2005,797.65,228.07000000000005,28.592741179999997,569.5799999999999,71.40725882,
27,Guizhou,贵州,2006,986.3599999999999,225.9699999999999,22.90948538,760.39,77.09051462,
27,Guizhou,贵州,2007,1166.3200000000002,340.6100000000001,29.20382056,825.71,70.79617943999999,
27,Guizhou,贵州,2008,1211.03,399.80999999999995,33.01404589,811.22,66.98595411,
27,Guizhou,贵州,2009,1380.02,400.87438899999995,29.048447779999996,979.145611,70.95155222,
27,Guizhou,贵州,2010,1385.6299999999999,416.5843289999999,30.064615300000003,969.045671,69.9353847,
27,Guizhou,贵州,2011,1379.2599999999998,355.27405199999976,25.758308949999996,1023.985948,74.24169105,
27,Guizhou,贵州,2012,1617.7099999999998,592.2880629999997,36.6127466,1025.421937,63.3872534,
27,Guizhou,贵州,2013,1678.117,489.1569999999999,29.14915944,1188.96,70.85084056,0.4767248052
27,Guizhou,贵州,2014,1745.891374,700.0813740000001,40.09879334,1045.81,59.90120665999999,0.6357783861
27,Guizhou,贵州,2015,1814.874183,835.1992829999999,46.019679540000006,979.6749,53.980320459999994,1.922998317
27,Guizhou,贵州,2016,1903.9867000000002,790.4867000000002,41.51744863,1113.5,58.48255137,0.34138893929999997
27,Guizhou,贵州,2017,1932.0,798.5999999999999,41.335403729999996,1133.4,58.664596270000004,3.7256728779999997
27,Guizhou,贵州,2018,2021.0,803.3999999999999,39.75259772,1217.6000000000001,60.247402279999996,4.164769916
27,Guizhou,贵州,2019,2207.0,868.2,39.33846851,1338.8,60.66153149,4.424558224
27,Guizhou,贵州,2020,2305.0,975.6999999999998,42.329718,1329.3000000000002,57.67028199999999,6.168329718
27,Guizhou,贵州,2021,2368.4,923.7,39.00101334,1444.7,60.99898666,7.910825874
27,Guizhou,贵州,2022,2299.01,900.1100000000004,39.1520698,1398.8999999999999,60.8479302,9.509310528999999
27,Guizhou,贵州,2023,2368.798946,699.9989459999999,29.55079608,1668.8,70.44920392,10.99333485
28,Liaoning,辽宁,2000,645.58,17.58000000000004,2.723132687,628.0,97.27686731,
28,Liaoning,辽宁,2001,662.12,23.43999999999994,3.540143781,638.6800000000001,96.45985621999999,
28,Liaoning,辽宁,2002,725.27,15.980000000000018,2.203317385,709.29,97.79668260999999,
28,Liaoning,辽宁,2003,837.11,24.809999999999945,2.963768203,812.3000000000001,97.0362318,
28,Liaoning,辽宁,2004,874.85,32.48000000000013,3.7126364520000004,842.3699999999999,96.28736355000001,
28,Liaoning,辽宁,2005,904.21,57.379999999999995,6.345870981,846.83,93.65412902,
28,Liaoning,辽宁,2006,1014.54,51.72000000000003,5.09787687,962.8199999999999,94.90212313,
28,Liaoning,辽宁,2007,1115.03,52.00999999999999,4.66444849,1063.02,95.33555151,
28,Liaoning,辽宁,2008,1137.8400000000001,52.450000000000045,4.609611193,1085.39,95.39038881,
28,Liaoning,辽宁,2009,1162.51,45.55406900000003,3.918595883,1116.955931,96.08140412,
28,Liaoning,辽宁,2010,1295.11,91.06612900000005,7.031536239999999,1204.0438709999999,92.96846375999999,
28,Liaoning,辽宁,2011,1369.9299999999998,108.13945799999988,7.8937944270000004,1261.790542,92.10620557,
28,Liaoning,辽宁,2012,1441.05,158.77967200000012,11.018331909999999,1282.2703279999998,88.98166809,
28,Liaoning,辽宁,2013,1553.8626,218.3925999999999,14.054820549999999,1335.47,85.94517945,5.296478595
28,Liaoning,辽宁,2014,1656.034215,290.3142149999999,17.53068942,1365.72,82.46931058,5.168975328
28,Liaoning,辽宁,2015,1665.177363,311.9516629999998,18.733840009999998,1353.2257000000002,81.26615998999999,5.945312626000001
