province,province_cn,year,month,series_type,variable,value,unit,code
Anhui,安徽,2016,6,wind_utilization_hours,wind_utilization_hours,1123.0,小时,S5132520
Anhui,安徽,2016,7,power_output,power_output_jan_nov_10k_kwh,2854772.0,万千瓦时,S5151466
Anhui,安徽,2016,7,wind_utilization_hours,wind_utilization_hours,1275.0,小时,S5132520
Anhui,安徽,2016,8,power_output,power_output_jan_nov_10k_kwh,3252129.0,万千瓦时,S5151466
Anhui,安徽,2016,8,wind_utilization_hours,wind_utilization_hours,1389.0,小时,S5132520
Anhui,安徽,2016,9,power_output,power_output_jan_nov_10k_kwh,3519617.0,万千瓦时,S5151466
Anhui,安徽,2016,9,wind_utilization_hours,wind_utilization_hours,1566.0,小时,S5132520
Anhui,安徽,2016,10,power_output,power_output_jan_nov_10k_kwh,3775202.0,万千瓦时,S5151466
Anhui,安徽,2016,10,wind_utilization_hours,wind_utilization_hours,1769.0,小时,S5132520
Anhui,安徽,2016,11,power_output,power_output_jan_nov_10k_kwh,4097878.0,万千瓦时,S5151466
Anhui,安徽,2016,11,wind_utilization_hours,wind_utilization_hours,1925.0,小时,S5132520
Anhui,安徽,2017,2,power_output,power_output_jan_nov_10k_kwh,897530.0,万千瓦时,S5151466
Anhui,安徽,2017,2,wind_utilization_hours,wind_utilization_hours,378.0,小时,S5132520
Anhui,安徽,2017,3,power_output,power_output_jan_nov_10k_kwh,1386849.0,万千瓦时,S5151466
Anhui,安徽,2017,3,wind_utilization_hours,wind_utilization_hours,552.0,小时,S5132520
Anhui,安徽,2017,4,power_output,power_output_jan_nov_10k_kwh,1753208.0,万千瓦时,S5151466
Anhui,安徽,2017,4,wind_utilization_hours,wind_utilization_hours,745.0,小时,S5132520
Anhui,安徽,2017,5,power_output,power_output_jan_nov_10k_kwh,2159422.0,万千瓦时,S5151466
Anhui,安徽,2017,5,wind_utilization_hours,wind_utilization_hours,931.0,小时,S5132520
Anhui,安徽,2017,6,power_output,power_output_jan_nov_10k_kwh,2563813.0,万千瓦时,S5151466
Anhui,安徽,2017,6,wind_utilization_hours,wind_utilization_hours,1023.0,小时,S5132520
Anhui,安徽,2017,7,power_output,power_output_jan_nov_10k_kwh,3137849.0,万千瓦时,S5151466
Anhui,安徽,2017,7,wind_utilization_hours,wind_utilization_hours,1210.0,小时,S5132520
Anhui,安徽,2017,8,power_output,power_output_jan_nov_10k_kwh,3707831.0,万千瓦时,S5151466
Anhui,安徽,2017,8,wind_utilization_hours,wind_utilization_hours,1349.0,小时,S5132520
Anhui,安徽,2017,9,power_output,power_output_jan_nov_10k_kwh,4027517.0,万千瓦时,S5151466
Anhui,安徽,2017,9,wind_utilization_hours,wind_utilization_hours,1484.0,小时,S5132520
Anhui,安徽,2017,10,power_output,power_output_jan_nov_10k_kwh,4366640.0,万千瓦时,S5151466
Anhui,安徽,2017,10,wind_utilization_hours,wind_utilization_hours,1658.0,小时,S5132520
Anhui,安徽,2017,11,power_output,power_output_jan_nov_10k_kwh,4856957.0,万千瓦时,S5151466
Anhui,安徽,2017,11,wind_utilization_hours,wind_utilization_hours,1839.0,小时,S5132520
Anhui,安徽,2018,2,power_output,power_output_jan_nov_10k_kwh,898629.0,万千瓦时,S5151466
Anhui,安徽,2018,2,solar_utilization_hours,solar_utilization_hours_jan_nov,124.0,小时,S5150480
Anhui,安徽,2018,2,wind_utilization_hours,wind_utilization_hours,356.0,小时,S5132520
Anhui,安徽,2018,3,power_output,power_output_jan_nov_10k_kwh,1422305.0,万千瓦时,S5151466
Anhui,安徽,2018,3,solar_utilization_hours,solar_utilization_hours_jan_nov,216.0,小时,S5150480
Anhui,安徽,2018,3,wind_utilization_hours,wind_utilization_hours,571.0,小时,S5132520
Anhui,安徽,2018,4,power_output,power_output_jan_nov_10k_kwh,1893672.0,万千瓦时,S5151466
Anhui,安徽,2018,4,solar_utilization_hours,solar_utilization_hours_jan_nov,327.0,小时,S5150480
Anhui,安徽,2018,4,wind_utilization_hours,wind_utilization_hours,789.0,小时,S5132520
Anhui,安徽,2018,5,power_output,power_output_jan_nov_10k_kwh,2379605.0,万千瓦时,S5151466
Anhui,安徽,2018,5,solar_utilization_hours,solar_utilization_hours_jan_nov,419.0,小时,S5150480
Anhui,安徽,2018,5,wind_utilization_hours,wind_utilization_hours,965.0,小时,S5132520
Anhui,安徽,2018,6,power_output,power_output_jan_nov_10k_kwh,2846067.0,万千瓦时,S5151466
Anhui,安徽,2018,6,solar_utilization_hours,solar_utilization_hours_jan_nov,533.0,小时,S5150480
Anhui,安徽,2018,6,wind_utilization_hours,wind_utilization_hours,1103.0,小时,S5132520
Anhui,安徽,2018,7,power_output,power_output_jan_nov_10k_kwh,3375227.0,万千瓦时,S5151466
Anhui,安徽,2018,7,solar_utilization_hours,solar_utilization_hours_jan_nov,649.0,小时,S5150480
Anhui,安徽,2018,7,wind_utilization_hours,wind_utilization_hours,1247.0,小时,S5132520
Anhui,安徽,2018,8,power_output,power_output_jan_nov_10k_kwh,3962848.0,万千瓦时,S5151466
Anhui,安徽,2018,8,solar_utilization_hours,solar_utilization_hours_jan_nov,761.0,小时,S5150480
Anhui,安徽,2018,8,wind_utilization_hours,wind_utilization_hours,1431.0,小时,S5132520
Anhui,安徽,2018,9,power_output,power_output_jan_nov_10k_kwh,4526922.0,万千瓦时,S5151466
Anhui,安徽,2018,9,solar_utilization_hours,solar_utilization_hours_jan_nov,854.0,小时,S5150480
Anhui,安徽,2018,9,wind_utilization_hours,wind_utilization_hours,1568.0,小时,S5132520
Anhui,安徽,2018,10,power_output,power_output_jan_nov_10k_kwh,5026889.0,万千瓦时,S5151466
Anhui,安徽,2018,10,solar_utilization_hours,solar_utilization_hours_jan_nov,968.0,小时,S5150480
Anhui,安徽,2018,10,wind_utilization_hours,wind_utilization_hours,1731.0,小时,S5132520
Anhui,安徽,2018,11,power_output,power_output_jan_nov_10k_kwh,5744556.0,万千瓦时,S5151466
Anhui,安徽,2018,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1026.0,小时,S5150480
Anhui,安徽,2018,11,wind_utilization_hours,wind_utilization_hours,1896.0,小时,S5132520
Anhui,安徽,2018,12,solar_utilization_hours,solar_utilization_hours_jan_nov,1065.0,小时,S5150480
Anhui,安徽,2018,12,wind_utilization_hours,wind_utilization_hours,2150.0,小时,S5132520
Anhui,安徽,2019,2,power_output,power_output_jan_nov_10k_kwh,1040611.0,万千瓦时,S5151466
Anhui,安徽,2019,2,solar_utilization_hours,solar_utilization_hours_jan_nov,86.0,小时,S5150480
Anhui,安徽,2019,2,wind_utilization_hours,wind_utilization_hours,249.0,小时,S5132520
Anhui,安徽,2019,3,power_output,power_output_jan_nov_10k_kwh,1567254.0,万千瓦时,S5151466
Anhui,安徽,2019,3,solar_utilization_hours,solar_utilization_hours_jan_nov,191.0,小时,S5150480
Anhui,安徽,2019,3,wind_utilization_hours,wind_utilization_hours,438.0,小时,S5132520
Anhui,安徽,2019,4,power_output,power_output_jan_nov_10k_kwh,2084851.0,万千瓦时,S5151466
Anhui,安徽,2019,4,solar_utilization_hours,solar_utilization_hours_jan_nov,290.0,小时,S5150480
Anhui,安徽,2019,4,wind_utilization_hours,wind_utilization_hours,610.0,小时,S5132520
Anhui,安徽,2019,5,power_output,power_output_jan_nov_10k_kwh,2610001.0,万千瓦时,S5151466
Anhui,安徽,2019,5,solar_utilization_hours,solar_utilization_hours_jan_nov,409.0,小时,S5150480
Anhui,安徽,2019,5,wind_utilization_hours,wind_utilization_hours,760.0,小时,S5132520
Anhui,安徽,2019,6,power_output,power_output_jan_nov_10k_kwh,3201173.0,万千瓦时,S5151466
Anhui,安徽,2019,6,solar_utilization_hours,solar_utilization_hours_jan_nov,523.0,小时,S5150480
Anhui,安徽,2019,6,wind_utilization_hours,wind_utilization_hours,890.0,小时,S5132520
Anhui,安徽,2019,7,power_output,power_output_jan_nov_10k_kwh,3875808.0,万千瓦时,S5151466
Anhui,安徽,2019,7,solar_utilization_hours,solar_utilization_hours_jan_nov,645.0,小时,S5150480
Anhui,安徽,2019,7,wind_utilization_hours,wind_utilization_hours,1008.0,小时,S5132520
Anhui,安徽,2019,8,power_output,power_output_jan_nov_10k_kwh,4584189.0,万千瓦时,S5151466
Anhui,安徽,2019,8,solar_utilization_hours,solar_utilization_hours_jan_nov,769.0,小时,S5150480
Anhui,安徽,2019,8,wind_utilization_hours,wind_utilization_hours,1183.0,小时,S5132520
Anhui,安徽,2019,9,power_output,power_output_jan_nov_10k_kwh,5161594.0,万千瓦时,S5151466
Anhui,安徽,2019,9,solar_utilization_hours,solar_utilization_hours_jan_nov,879.0,小时,S5150480
Anhui,安徽,2019,9,wind_utilization_hours,wind_utilization_hours,1317.0,小时,S5132520
Anhui,安徽,2019,10,power_output,power_output_jan_nov_10k_kwh,5670202.0,万千瓦时,S5151466
Anhui,安徽,2019,10,solar_utilization_hours,solar_utilization_hours_jan_nov,963.0,小时,S5150480
Anhui,安徽,2019,10,wind_utilization_hours,wind_utilization_hours,1448.0,小时,S5132520
Anhui,安徽,2019,11,power_output,power_output_jan_nov_10k_kwh,6382470.0,万千瓦时,S5151466
Anhui,安徽,2019,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1042.0,小时,S5150480
Anhui,安徽,2019,11,wind_utilization_hours,wind_utilization_hours,1633.0,小时,S5132520
Anhui,安徽,2019,12,solar_utilization_hours,solar_utilization_hours_jan_nov,1102.0,小时,S5150480
Anhui,安徽,2019,12,wind_utilization_hours,wind_utilization_hours,1809.0,小时,S5132520
Anhui,安徽,2020,2,power_output,power_output_jan_nov_10k_kwh,1027480.0,万千瓦时,S5151466
Anhui,安徽,2020,2,solar_utilization_hours,solar_utilization_hours_jan_nov,116.0,小时,S5150480
Anhui,安徽,2020,2,wind_utilization_hours,wind_utilization_hours,333.0,小时,S5132520
Anhui,安徽,2020,3,power_output,power_output_jan_nov_10k_kwh,1722702.0,万千瓦时,S5151466
Anhui,安徽,2020,3,solar_utilization_hours,solar_utilization_hours_jan_nov,213.0,小时,S5150480
Anhui,安徽,2020,3,wind_utilization_hours,wind_utilization_hours,554.0,小时,S5132520
Anhui,安徽,2020,4,power_output,power_output_jan_nov_10k_kwh,2303739.0,万千瓦时,S5151466
Anhui,安徽,2020,4,solar_utilization_hours,solar_utilization_hours_jan_nov,335.0,小时,S5150480
Anhui,安徽,2020,4,wind_utilization_hours,wind_utilization_hours,750.0,小时,S5132520
Anhui,安徽,2020,5,power_output,power_output_jan_nov_10k_kwh,2889972.0,万千瓦时,S5151466
Anhui,安徽,2020,5,solar_utilization_hours,solar_utilization_hours_jan_nov,456.0,小时,S5150480
Anhui,安徽,2020,5,wind_utilization_hours,wind_utilization_hours,931.0,小时,S5132520
Anhui,安徽,2020,6,power_output,power_output_jan_nov_10k_kwh,3467098.0,万千瓦时,S5151466
Anhui,安徽,2020,6,solar_utilization_hours,solar_utilization_hours_jan_nov,546.0,小时,S5150480
Anhui,安徽,2020,6,wind_utilization_hours,wind_utilization_hours,1050.0,小时,S5132520
Anhui,安徽,2020,7,power_output,power_output_jan_nov_10k_kwh,4148960.0,万千瓦时,S5151466
Anhui,安徽,2020,7,solar_utilization_hours,solar_utilization_hours_jan_nov,628.0,小时,S5150480
Anhui,安徽,2020,7,wind_utilization_hours,wind_utilization_hours,1176.0,小时,S5132520
Anhui,安徽,2020,8,power_output,power_output_jan_nov_10k_kwh,4945303.0,万千瓦时,S5151466
Anhui,安徽,2020,8,solar_utilization_hours,solar_utilization_hours_jan_nov,741.0,小时,S5150480
Anhui,安徽,2020,8,wind_utilization_hours,wind_utilization_hours,1317.0,小时,S5132520
Anhui,安徽,2020,9,power_output,power_output_jan_nov_10k_kwh,5651114.0,万千瓦时,S5151466
Anhui,安徽,2020,9,solar_utilization_hours,solar_utilization_hours_jan_nov,843.0,小时,S5150480
Anhui,安徽,2020,9,wind_utilization_hours,wind_utilization_hours,1356.0,小时,S5132520
Anhui,安徽,2020,10,power_output,power_output_jan_nov_10k_kwh,6051100.0,万千瓦时,S5151466
Anhui,安徽,2020,10,solar_utilization_hours,solar_utilization_hours_jan_nov,923.0,小时,S5150480
Anhui,安徽,2020,10,wind_utilization_hours,wind_utilization_hours,1515.0,小时,S5132520
Anhui,安徽,2020,11,power_output,power_output_jan_nov_10k_kwh,6839966.0,万千瓦时,S5151466
Anhui,安徽,2020,11,solar_utilization_hours,solar_utilization_hours_jan_nov,990.0,小时,S5150480
Anhui,安徽,2020,11,wind_utilization_hours,wind_utilization_hours,1670.0,小时,S5132520
Anhui,安徽,2020,12,solar_utilization_hours,solar_utilization_hours_jan_nov,1071.0,小时,S5150480
Anhui,安徽,2020,12,wind_utilization_hours,wind_utilization_hours,1819.0,小时,S5132520
Anhui,安徽,2021,2,power_output,power_output_jan_nov_10k_kwh,1526190.0,万千瓦时,S5151466
Anhui,安徽,2021,2,solar_utilization_hours,solar_utilization_hours_jan_nov,171.0,小时,S5150480
Anhui,安徽,2021,2,wind_utilization_hours,wind_utilization_hours,505.0,小时,S5132520
Anhui,安徽,2021,3,power_output,power_output_jan_nov_10k_kwh,2313332.0,万千瓦时,S5151466
Anhui,安徽,2021,3,solar_utilization_hours,solar_utilization_hours_jan_nov,256.0,小时,S5150480
Anhui,安徽,2021,3,wind_utilization_hours,wind_utilization_hours,722.0,小时,S5132520
Anhui,安徽,2021,4,power_output,power_output_jan_nov_10k_kwh,2987432.0,万千瓦时,S5151466
Anhui,安徽,2021,4,solar_utilization_hours,solar_utilization_hours_jan_nov,348.0,小时,S5150480
Anhui,安徽,2021,4,wind_utilization_hours,wind_utilization_hours,897.0,小时,S5132520
Anhui,安徽,2021,5,power_output,power_output_jan_nov_10k_kwh,3721993.0,万千瓦时,S5151466
Anhui,安徽,2021,5,solar_utilization_hours,solar_utilization_hours_jan_nov,462.0,小时,S5150480
Anhui,安徽,2021,5,wind_utilization_hours,wind_utilization_hours,1079.0,小时,S5132520
Anhui,安徽,2021,6,power_output,power_output_jan_nov_10k_kwh,4484513.0,万千瓦时,S5151466
Anhui,安徽,2021,6,solar_utilization_hours,solar_utilization_hours_jan_nov,571.0,小时,S5150480
Anhui,安徽,2021,6,wind_utilization_hours,wind_utilization_hours,1214.0,小时,S5132520
Anhui,安徽,2021,7,power_output,power_output_jan_nov_10k_kwh,5278350.0,万千瓦时,S5151466
Anhui,安徽,2021,7,solar_utilization_hours,solar_utilization_hours_jan_nov,669.0,小时,S5150480
Anhui,安徽,2021,7,wind_utilization_hours,wind_utilization_hours,1475.0,小时,S5132520
Anhui,安徽,2021,8,power_output,power_output_jan_nov_10k_kwh,6146645.0,万千瓦时,S5151466
Anhui,安徽,2021,8,solar_utilization_hours,solar_utilization_hours_jan_nov,769.0,小时,S5150480
Anhui,安徽,2021,8,wind_utilization_hours,wind_utilization_hours,1596.0,小时,S5132520
Anhui,安徽,2021,9,power_output,power_output_jan_nov_10k_kwh,6761403.0,万千瓦时,S5151466
Anhui,安徽,2021,9,solar_utilization_hours,solar_utilization_hours_jan_nov,880.0,小时,S5150480
Anhui,安徽,2021,9,wind_utilization_hours,wind_utilization_hours,1761.0,小时,S5132520
Anhui,安徽,2021,10,power_output,power_output_jan_nov_10k_kwh,7136121.0,万千瓦时,S5151466
Anhui,安徽,2021,10,solar_utilization_hours,solar_utilization_hours_jan_nov,968.0,小时,S5150480
Anhui,安徽,2021,10,wind_utilization_hours,wind_utilization_hours,1957.0,小时,S5132520
Anhui,安徽,2021,11,power_output,power_output_jan_nov_10k_kwh,7779861.0,万千瓦时,S5151466
Anhui,安徽,2021,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1050.0,小时,S5150480
Anhui,安徽,2021,11,wind_utilization_hours,wind_utilization_hours,2156.0,小时,S5132520
Anhui,安徽,2021,12,wind_utilization_hours,wind_utilization_hours,2259.0,小时,S5132520
Anhui,安徽,2022,2,power_output,power_output_jan_nov_10k_kwh,1504765.0,万千瓦时,S5151466
Anhui,安徽,2022,2,solar_utilization_hours,solar_utilization_hours_jan_nov,119.0,小时,S5150480
Anhui,安徽,2022,2,wind_utilization_hours,wind_utilization_hours,334.0,小时,S5132520
Anhui,安徽,2022,3,power_output,power_output_jan_nov_10k_kwh,2210208.0,万千瓦时,S5151466
Anhui,安徽,2022,3,solar_utilization_hours,solar_utilization_hours_jan_nov,223.0,小时,S5150480
Anhui,安徽,2022,3,wind_utilization_hours,wind_utilization_hours,595.0,小时,S5132520
Anhui,安徽,2022,4,power_output,power_output_jan_nov_10k_kwh,2790731.0,万千瓦时,S5151466
Anhui,安徽,2022,4,solar_utilization_hours,solar_utilization_hours_jan_nov,343.0,小时,S5150480
Anhui,安徽,2022,4,wind_utilization_hours,wind_utilization_hours,794.0,小时,S5132520
Anhui,安徽,2022,5,power_output,power_output_jan_nov_10k_kwh,3426862.0,万千瓦时,S5151466
Anhui,安徽,2022,5,solar_utilization_hours,solar_utilization_hours_jan_nov,474.0,小时,S5150480
Anhui,安徽,2022,5,wind_utilization_hours,wind_utilization_hours,957.0,小时,S5132520
Anhui,安徽,2022,6,power_output,power_output_jan_nov_10k_kwh,4179102.0,万千瓦时,S5151466
Anhui,安徽,2022,6,solar_utilization_hours,solar_utilization_hours_jan_nov,602.0,小时,S5150480
Anhui,安徽,2022,6,wind_utilization_hours,wind_utilization_hours,1162.0,小时,S5132520
Anhui,安徽,2022,7,power_output,power_output_jan_nov_10k_kwh,5088383.0,万千瓦时,S5151466
Anhui,安徽,2022,7,solar_utilization_hours,solar_utilization_hours_jan_nov,760.0,小时,S5150480
Anhui,安徽,2022,7,wind_utilization_hours,wind_utilization_hours,1291.0,小时,S5132520
Anhui,安徽,2022,8,power_output,power_output_jan_nov_10k_kwh,6028283.0,万千瓦时,S5151466
Anhui,安徽,2022,8,solar_utilization_hours,solar_utilization_hours_jan_nov,880.0,小时,S5150480
Anhui,安徽,2022,8,wind_utilization_hours,wind_utilization_hours,1437.0,小时,S5132520
Anhui,安徽,2022,9,power_output,power_output_jan_nov_10k_kwh,6722062.0,万千瓦时,S5151466
Anhui,安徽,2022,9,solar_utilization_hours,solar_utilization_hours_jan_nov,992.0,小时,S5150480
Anhui,安徽,2022,9,wind_utilization_hours,wind_utilization_hours,1590.0,小时,S5132520
Anhui,安徽,2022,10,power_output,power_output_jan_nov_10k_kwh,7256027.0,万千瓦时,S5151466
Anhui,安徽,2022,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1096.0,小时,S5150480
Anhui,安徽,2022,10,wind_utilization_hours,wind_utilization_hours,1806.0,小时,S5132520
Anhui,安徽,2022,11,power_output,power_output_jan_nov_10k_kwh,7991151.0,万千瓦时,S5151466
Anhui,安徽,2022,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1162.35,小时,S5150480
Anhui,安徽,2022,11,wind_utilization_hours,wind_utilization_hours,1986.25,小时,S5132520
Anhui,安徽,2022,12,wind_utilization_hours,wind_utilization_hours,2142.0,小时,S5132520
Anhui,安徽,2023,2,solar_utilization_hours,solar_utilization_hours_jan_nov,154.0,小时,S5150480
Anhui,安徽,2023,2,wind_utilization_hours,wind_utilization_hours,375.0,小时,S5132520
Anhui,安徽,2023,3,power_output,power_output_jan_nov_10k_kwh,2119882.0,万千瓦时,S5151466
Anhui,安徽,2023,3,solar_utilization_hours,solar_utilization_hours_jan_nov,262.0,小时,S5150480
Anhui,安徽,2023,3,wind_utilization_hours,wind_utilization_hours,602.0,小时,S5132520
Anhui,安徽,2023,4,power_output,power_output_jan_nov_10k_kwh,2806355.0,万千瓦时,S5151466
Anhui,安徽,2023,4,solar_utilization_hours,solar_utilization_hours_jan_nov,378.0,小时,S5150480
Anhui,安徽,2023,4,wind_utilization_hours,wind_utilization_hours,870.0,小时,S5132520
Anhui,安徽,2023,5,power_output,power_output_jan_nov_10k_kwh,3597102.0,万千瓦时,S5151466
Anhui,安徽,2023,5,solar_utilization_hours,solar_utilization_hours_jan_nov,475.0,小时,S5150480
Anhui,安徽,2023,5,wind_utilization_hours,wind_utilization_hours,1049.0,小时,S5132520
Anhui,安徽,2023,6,power_output,power_output_jan_nov_10k_kwh,4459315.0,万千瓦时,S5151466
Anhui,安徽,2023,6,solar_utilization_hours,solar_utilization_hours_jan_nov,579.0,小时,S5150480
Anhui,安徽,2023,6,wind_utilization_hours,wind_utilization_hours,1195.0,小时,S5132520
Anhui,安徽,2023,7,power_output,power_output_jan_nov_10k_kwh,5439163.0,万千瓦时,S5151466
Anhui,安徽,2023,7,solar_utilization_hours,solar_utilization_hours_jan_nov,680.0,小时,S5150480
Anhui,安徽,2023,7,wind_utilization_hours,wind_utilization_hours,1398.0,小时,S5132520
Anhui,安徽,2023,8,power_output,power_output_jan_nov_10k_kwh,6368139.0,万千瓦时,S5151466
Anhui,安徽,2023,8,solar_utilization_hours,solar_utilization_hours_jan_nov,808.0,小时,S5150480
Anhui,安徽,2023,8,wind_utilization_hours,wind_utilization_hours,1500.0,小时,S5132520
Anhui,安徽,2023,9,power_output,power_output_jan_nov_10k_kwh,7003466.0,万千瓦时,S5151466
Anhui,安徽,2023,9,solar_utilization_hours,solar_utilization_hours_jan_nov,895.0,小时,S5150480
Anhui,安徽,2023,9,wind_utilization_hours,wind_utilization_hours,1614.0,小时,S5132520
Anhui,安徽,2023,10,power_output,power_output_jan_nov_10k_kwh,7502688.0,万千瓦时,S5151466
Anhui,安徽,2023,10,solar_utilization_hours,solar_utilization_hours_jan_nov,998.0,小时,S5150480
Anhui,安徽,2023,10,wind_utilization_hours,wind_utilization_hours,1738.0,小时,S5132520
Anhui,安徽,2023,11,power_output,power_output_jan_nov_10k_kwh,8236314.0,万千瓦时,S5151466
Anhui,安徽,2023,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1090.0,小时,S5150480
Anhui,安徽,2023,11,wind_utilization_hours,wind_utilization_hours,1970.0,小时,S5132520
Anhui,安徽,2023,12,wind_utilization_hours,wind_utilization_hours,2139.0,小时,S5132520
Beijing,北京,2014,2,wind_utilization_hours,wind_utilization_hours,346.13,小时,S5132509
Beijing,北京,2014,3,wind_utilization_hours,wind_utilization_hours,536.33,小时,S5132509
Beijing,北京,2014,4,wind_utilization_hours,wind_utilization_hours,700.27,小时,S5132509
Beijing,北京,2014,5,wind_utilization_hours,wind_utilization_hours,925.33,小时,S5132509
Beijing,北京,2014,6,wind_utilization_hours,wind_utilization_hours,1016.47,小时,S5132509
Beijing,北京,2014,7,wind_utilization_hours,wind_utilization_hours,1126.4,小时,S5132509
Beijing,北京,2014,8,wind_utilization_hours,wind_utilization_hours,1194.0,小时,S5132509
Beijing,北京,2014,9,wind_utilization_hours,wind_utilization_hours,1273.33,小时,S5132509
Beijing,北京,2014,10,wind_utilization_hours,wind_utilization_hours,1375.13,小时,S5132509
Beijing,北京,2014,11,wind_utilization_hours,wind_utilization_hours,1558.67,小时,S5132509
Beijing,北京,2015,2,wind_utilization_hours,wind_utilization_hours,412.0,小时,S5132509
Beijing,北京,2015,3,wind_utilization_hours,wind_utilization_hours,598.0,小时,S5132509
Beijing,北京,2015,4,wind_utilization_hours,wind_utilization_hours,775.0,小时,S5132509
Beijing,北京,2015,5,wind_utilization_hours,wind_utilization_hours,941.0,小时,S5132509
Beijing,北京,2015,6,power_output,power_output_jan_nov_10k_kwh,20682.0,万千瓦时,S5151455
Beijing,北京,2015,6,wind_utilization_hours,wind_utilization_hours,1047.0,小时,S5132509
Beijing,北京,2015,7,power_output,power_output_jan_nov_10k_kwh,29350.0,万千瓦时,S5151455
Beijing,北京,2015,7,wind_utilization_hours,wind_utilization_hours,1137.0,小时,S5132509
Beijing,北京,2015,8,power_output,power_output_jan_nov_10k_kwh,32512.0,万千瓦时,S5151455
Beijing,北京,2015,8,wind_utilization_hours,wind_utilization_hours,1187.0,小时,S5132509
Beijing,北京,2015,9,power_output,power_output_jan_nov_10k_kwh,35438.0,万千瓦时,S5151455
Beijing,北京,2015,9,wind_utilization_hours,wind_utilization_hours,1253.0,小时,S5132509
Beijing,北京,2015,10,power_output,power_output_jan_nov_10k_kwh,47104.0,万千瓦时,S5151455
Beijing,北京,2015,10,wind_utilization_hours,wind_utilization_hours,1451.0,小时,S5132509
Beijing,北京,2015,11,power_output,power_output_jan_nov_10k_kwh,49810.0,万千瓦时,S5151455
Beijing,北京,2015,11,wind_utilization_hours,wind_utilization_hours,1529.0,小时,S5132509
Beijing,北京,2016,2,power_output,power_output_jan_nov_10k_kwh,2217.0,万千瓦时,S5151455
Beijing,北京,2016,2,wind_utilization_hours,wind_utilization_hours,470.0,小时,S5132509
Beijing,北京,2016,3,power_output,power_output_jan_nov_10k_kwh,9339.0,万千瓦时,S5151455
Beijing,北京,2016,3,wind_utilization_hours,wind_utilization_hours,660.0,小时,S5132509
Beijing,北京,2016,4,power_output,power_output_jan_nov_10k_kwh,30668.0,万千瓦时,S5151455
Beijing,北京,2016,4,wind_utilization_hours,wind_utilization_hours,880.0,小时,S5132509
Beijing,北京,2016,5,power_output,power_output_jan_nov_10k_kwh,54031.0,万千瓦时,S5151455
Beijing,北京,2016,5,wind_utilization_hours,wind_utilization_hours,1057.0,小时,S5132509
Beijing,北京,2016,6,power_output,power_output_jan_nov_10k_kwh,68211.0,万千瓦时,S5151455
Beijing,北京,2016,6,wind_utilization_hours,wind_utilization_hours,1145.0,小时,S5132509
Beijing,北京,2016,7,power_output,power_output_jan_nov_10k_kwh,79310.0,万千瓦时,S5151455
Beijing,北京,2016,7,wind_utilization_hours,wind_utilization_hours,1218.0,小时,S5132509
Beijing,北京,2016,8,power_output,power_output_jan_nov_10k_kwh,84018.0,万千瓦时,S5151455
Beijing,北京,2016,8,wind_utilization_hours,wind_utilization_hours,1265.0,小时,S5132509
Beijing,北京,2016,9,power_output,power_output_jan_nov_10k_kwh,85190.0,万千瓦时,S5151455
Beijing,北京,2016,9,wind_utilization_hours,wind_utilization_hours,1321.0,小时,S5132509
Beijing,北京,2016,10,power_output,power_output_jan_nov_10k_kwh,93077.0,万千瓦时,S5151455
Beijing,北京,2016,10,wind_utilization_hours,wind_utilization_hours,1433.0,小时,S5132509
Beijing,北京,2016,11,power_output,power_output_jan_nov_10k_kwh,100139.0,万千瓦时,S5151455
Beijing,北京,2016,11,wind_utilization_hours,wind_utilization_hours,1579.0,小时,S5132509
Beijing,北京,2017,2,power_output,power_output_jan_nov_10k_kwh,2603.0,万千瓦时,S5151455
Beijing,北京,2017,2,wind_utilization_hours,wind_utilization_hours,421.0,小时,S5132509
Beijing,北京,2017,3,power_output,power_output_jan_nov_10k_kwh,16683.0,万千瓦时,S5151455
Beijing,北京,2017,3,wind_utilization_hours,wind_utilization_hours,624.0,小时,S5132509
Beijing,北京,2017,4,power_output,power_output_jan_nov_10k_kwh,33386.0,万千瓦时,S5151455
Beijing,北京,2017,4,wind_utilization_hours,wind_utilization_hours,797.0,小时,S5132509
Beijing,北京,2017,5,power_output,power_output_jan_nov_10k_kwh,41488.0,万千瓦时,S5151455
Beijing,北京,2017,5,wind_utilization_hours,wind_utilization_hours,939.0,小时,S5132509
Beijing,北京,2017,6,power_output,power_output_jan_nov_10k_kwh,48808.0,万千瓦时,S5151455
Beijing,北京,2017,6,wind_utilization_hours,wind_utilization_hours,1026.0,小时,S5132509
Beijing,北京,2017,7,power_output,power_output_jan_nov_10k_kwh,49429.0,万千瓦时,S5151455
Beijing,北京,2017,7,wind_utilization_hours,wind_utilization_hours,1098.0,小时,S5132509
Beijing,北京,2017,8,power_output,power_output_jan_nov_10k_kwh,50238.0,万千瓦时,S5151455
Beijing,北京,2017,8,wind_utilization_hours,wind_utilization_hours,1192.0,小时,S5132509
Beijing,北京,2017,9,power_output,power_output_jan_nov_10k_kwh,50381.0,万千瓦时,S5151455
