province,province_cn,year,month,technology,generation_ytd_100m_kwh,generation_monthly_100m_kwh,combined_jan_feb_flag,negative_increment_flag,wind_code,wind_name,wind_source
Neimenggu,内蒙古,2015,1,hydro,1.59,1.59,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,2,hydro,3.43,1.84,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,3,hydro,5.14,1.7099999999999995,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,4,hydro,6.6,1.46,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,5,hydro,7.5,0.9000000000000004,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,6,hydro,8.7,1.1999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,7,hydro,12.0,3.3000000000000007,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,8,hydro,13.1,1.0999999999999996,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,9,hydro,14.7,1.5999999999999996,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,10,hydro,19.245,4.545000000000002,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,11,hydro,20.9013,1.656299999999998,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2015,12,hydro,22.8079,1.906600000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,2,hydro,3.0,,True,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,3,hydro,4.8,1.7999999999999998,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,4,hydro,6.2,1.4000000000000004,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,5,hydro,7.0,0.7999999999999998,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,6,hydro,7.9,0.9000000000000004,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,7,hydro,9.1,1.1999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,8,hydro,10.0,0.9000000000000004,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,9,hydro,11.9,1.9000000000000004,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,10,hydro,13.2,1.299999999999999,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,11,hydro,14.4,1.200000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,12,hydro,15.7,1.299999999999999,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,2,hydro,2.8,,True,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,3,hydro,4.8,2.0,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,4,hydro,6.1,1.2999999999999998,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,5,hydro,7.7,1.6000000000000005,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,6,hydro,8.8,1.1000000000000005,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,7,hydro,10.0,1.1999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,8,hydro,11.0,1.0,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,9,hydro,12.6,1.5999999999999996,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,10,hydro,14.2,1.5999999999999996,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,11,hydro,16.8,2.6000000000000014,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2017,12,hydro,18.8,2.0,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,2,hydro,3.7,,True,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,3,hydro,6.1,2.3999999999999995,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,4,hydro,8.8,2.700000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,5,hydro,10.7,1.8999999999999986,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,6,hydro,13.1,2.4000000000000004,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,7,hydro,16.9,3.799999999999999,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,8,hydro,19.0,2.1000000000000014,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,9,hydro,22.3,3.3000000000000007,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,10,hydro,27.6,5.300000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,11,hydro,32.1,4.5,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2018,12,hydro,34.7,2.6000000000000014,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,2,hydro,6.5,,True,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,3,hydro,9.5,3.0,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,4,hydro,14.1,4.6,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,5,hydro,17.9,3.799999999999999,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,6,hydro,22.2,4.300000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,7,hydro,28.1,5.900000000000002,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,8,hydro,31.9,3.799999999999997,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,9,hydro,36.3,4.399999999999999,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,10,hydro,41.0,4.700000000000003,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,11,hydro,45.1,4.100000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2019,12,hydro,48.2,3.1000000000000014,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,2,hydro,6.2,,True,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,3,hydro,10.0,3.8,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,4,hydro,13.7,3.6999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,5,hydro,17.2,3.5,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,6,hydro,21.5,4.300000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,7,hydro,25.8,4.300000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,8,hydro,29.4,3.599999999999998,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,9,hydro,34.8,5.399999999999999,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,10,hydro,39.9,5.100000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,11,hydro,44.9,5.0,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2020,12,hydro,47.5,2.6000000000000014,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,2,hydro,8.0,,True,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,3,hydro,11.7,3.6999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,4,hydro,16.9,5.199999999999999,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,5,hydro,21.7,4.800000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,6,hydro,25.6,3.900000000000002,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,7,hydro,29.2,3.599999999999998,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,8,hydro,32.7,3.5000000000000036,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,9,hydro,36.2,3.5,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,10,hydro,40.8,4.599999999999994,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,11,hydro,44.5,3.700000000000003,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2021,12,hydro,47.8,3.299999999999997,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,2,hydro,6.6,,True,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,3,hydro,9.9,3.3000000000000007,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,4,hydro,13.4,3.5,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,5,hydro,16.1,2.700000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,6,hydro,19.3,3.1999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,7,hydro,21.5,2.1999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,8,hydro,24.2,2.6999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,9,hydro,27.6,3.400000000000002,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,10,hydro,30.7,3.099999999999998,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,11,hydro,33.4,2.6999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2022,12,hydro,36.5,3.1000000000000014,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,2,hydro,7.3,,True,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,3,hydro,10.8,3.500000000000001,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,4,hydro,13.8,3.0,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,5,hydro,16.3,2.5,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,6,hydro,18.2,1.8999999999999986,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,7,hydro,21.1,2.900000000000002,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,8,hydro,24.3,3.1999999999999993,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,9,hydro,26.7,2.3999999999999986,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,10,hydro,31.1,4.400000000000002,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,11,hydro,34.9,3.799999999999997,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2023,12,hydro,38.9,4.0,False,False,S0075914,内蒙古:发电量:水力:累计值,国家统计局
Neimenggu,内蒙古,2016,5,solar,19.4311,,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2016,6,solar,24.4566,5.025500000000001,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2016,7,solar,29.6803,5.223699999999997,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2016,8,solar,38.4153,8.735000000000003,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2016,9,solar,44.0927,5.677399999999999,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2016,10,solar,49.8465,5.753799999999998,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2016,11,solar,50.5451,0.698599999999999,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2016,12,solar,54.9841,4.439,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,2,solar,10.0342,,True,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,3,solar,16.4358,6.4016,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,4,solar,22.4815,6.0457,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,5,solar,29.4342,6.9527,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,6,solar,35.7651,6.330899999999996,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,7,solar,41.607,5.8419000000000025,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,8,solar,47.8627,6.255699999999997,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,9,solar,55.6158,7.753100000000003,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,10,solar,62.6393,7.0234999999999985,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,11,solar,67.9822,5.342900000000007,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2017,12,solar,73.9131,5.930899999999994,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,2,solar,12.4096,,True,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,3,solar,19.013,6.603400000000002,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,4,solar,26.5454,7.532399999999999,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,5,solar,34.6002,8.0548,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,6,solar,42.8773,8.277099999999997,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,7,solar,49.7308,6.853500000000004,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,8,solar,57.0086,7.277799999999999,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,9,solar,64.3683,7.359700000000004,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,10,solar,71.9692,7.600899999999996,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,11,solar,79.2175,7.2483,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2018,12,solar,84.8788,5.661299999999997,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2019,2,solar,14.0394,,True,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2019,3,solar,23.6907,9.651299999999999,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2019,4,solar,33.1108,9.420099999999998,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2019,5,solar,42.9685,9.857700000000001,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2019,6,solar,52.0106,9.042099999999998,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2019,7,solar,60.6057,8.595100000000002,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2019,8,solar,69.0247,8.418999999999997,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2019,9,solar,85.1927,16.168000000000006,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
Neimenggu,内蒙古,2019,10,solar,94.1144,8.921700000000001,False,False,S0253203,内蒙古:发电量:太阳能:累计值,国家统计局
