province,year,total_generation_billion_kwh,total_generation_billion_kwh_source_file,hydro_capacity_10k_kw,hydro_capacity_10k_kw_source_file,thermal_capacity_10k_kw,thermal_capacity_10k_kw_source_file,total_capacity_10k_kw,total_capacity_10k_kw_source_file,thermal_generation_billion_kwh,thermal_generation_billion_kwh_source_file,wind_industrial_energy_consumption_10k_tce,wind_industrial_energy_consumption_10k_tce_source_file,total_nox_10k_ton,total_nox_10k_ton_source_file,wind_generation_billion_kwh,wind_generation_billion_kwh_source_file,wind_capacity_10k_kw,wind_capacity_10k_kw_source_file,solar_capacity_10k_kw,solar_capacity_10k_kw_source_file,solar_generation_billion_kwh,solar_generation_billion_kwh_source_file,industrial_nox_10k_ton,industrial_nox_10k_ton_source_file,wind_capacity_addition_10k_kw,wind_capacity_addition_10k_kw_source_file,wind_total_energy_consumption_10k_tce,wind_total_energy_consumption_10k_tce_source_file,wind_coal_share_energy_consumption_pct,wind_coal_share_energy_consumption_pct_source_file,total_pm_10k_ton,total_pm_10k_ton_source_file
Shanxi,2026,36.26,数据模板命名.csv,,,,,,,89.97,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,13.36,数据模板命名.csv,,,,,7,数据模板命名.csv,,,,,,,,,,
Sichuan,1952,0.125,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1957,0.193,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1962,0.868,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1965,1.447,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1970,2.704,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1975,8.35,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1978,12.175,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1979,13.806,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1980,15.656,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1981,15.553,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1982,16.302,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1983,17.69,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1984,18.798,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1985,20.811,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1986,19.504,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1987,20.814,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1988,23.135,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1989,25.431,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1990,26.889,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1991,37.958,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1992,41.94,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1993,47.087,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1994,52.5,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1995,57.59676,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1996,61.8,数据模板命名.csv,642.42,数据模板命名.csv,714.52,数据模板命名.csv,1356.94,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1997,49.197,数据模板命名.csv,608.24,数据模板命名.csv,502.5,数据模板命名.csv,1110.74,数据模板命名.csv,23.697,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1998,47.555,数据模板命名.csv,770.59,数据模板命名.csv,513.51,数据模板命名.csv,1284.1,数据模板命名.csv,21.969,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,1999,44.386,数据模板命名.csv,1041.69,数据模板命名.csv,542.8,数据模板命名.csv,1584.49,数据模板命名.csv,18.346,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2000,50.024,数据模板命名.csv,1100.83,数据模板命名.csv,609.01,数据模板命名.csv,1709.84,数据模板命名.csv,18.513,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2001,63.338,数据模板命名.csv,1153.15,数据模板命名.csv,637.7,数据模板命名.csv,1790.85,数据模板命名.csv,20.877,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2002,69.574,数据模板命名.csv,1185.46,数据模板命名.csv,614.2,数据模板命名.csv,1799.66,数据模板命名.csv,28.565,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2003,84.926,数据模板命名.csv,,,,,1844.54,数据模板命名.csv,31.152,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2004,93.449,数据模板命名.csv,1338.29,数据模板命名.csv,690.03,数据模板命名.csv,2028.32,数据模板命名.csv,33.604,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2005,101.877,数据模板命名.csv,,,,,2245.56,数据模板命名.csv,34.104,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2006,122.658,数据模板命名.csv,1773,数据模板命名.csv,955.5,数据模板命名.csv,2728.5,数据模板命名.csv,42.396,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2007,126.292,数据模板命名.csv,1986,数据模板命名.csv,1200,数据模板命名.csv,3186,数据模板命名.csv,44.776,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2008,138.297,数据模板命名.csv,2224,数据模板命名.csv,1277,数据模板命名.csv,3501,数据模板命名.csv,39.586,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2009,157.878,数据模板命名.csv,2581,数据模板命名.csv,1227,数据模板命名.csv,3808,数据模板命名.csv,51.2555511,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2010,179.463,数据模板命名.csv,3070,数据模板命名.csv,1258,数据模板命名.csv,4327,数据模板命名.csv,56.953828,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Sichuan,2011,198.069,数据模板命名.csv,3342,数据模板命名.csv,1444,数据模板命名.csv,4787,数据模板命名.csv,59.7972407,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,67.49,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,,
Sichuan,2012,215.051,数据模板命名.csv,3964,数据模板命名.csv,1493,数据模板命名.csv,5459,数据模板命名.csv,58.7327134,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,65.9,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,,
Sichuan,2013,263.13597,数据模板命名.csv,5266,数据模板命名.csv,1582,数据模板命名.csv,6862,数据模板命名.csv,61.699,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,62.43,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0,https___wx.wind.com.cn_weaver_files_019e3a0e-93c8-7940-b287-c4f73e17b07f_dataquery_1779090494_uQq8o4_Step1.csv.xlsx,,,,,,,,,,,,,,,,
Sichuan,2014,309.4838343,数据模板命名.csv,6293,数据模板命名.csv,1547,数据模板命名.csv,7874,数据模板命名.csv,58.164,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,58.54,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.23,数据模板命名.csv,28.8,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,,,,,,,,,,
Sichuan,2015,312.9590984,数据模板命名.csv,6939,数据模板命名.csv,1624,数据模板命名.csv,8673,数据模板命名.csv,44.21281,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,52.59,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.99,数据模板命名.csv,73.35,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,,,,,,,,,,
Sichuan,2016,327.38538,数据模板命名.csv,7246,数据模板命名.csv,1642,数据模板命名.csv,9108,数据模板命名.csv,39.78,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,45.1,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.21,数据模板命名.csv,125,数据模板命名.csv,,,0.11,数据模板命名.csv,,,,,,,,,,
Sichuan,2017,345.2,数据模板命名.csv,7714,数据模板命名.csv,1662,数据模板命名.csv,9721,数据模板命名.csv,38.05,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,64.71,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,3.846,数据模板命名.csv,210,数据模板命名.csv,,,1.611,数据模板命名.csv,,,,,,,,,,
Sichuan,2018,369.3,数据模板命名.csv,7824,数据模板命名.csv,1575,数据模板命名.csv,9833,数据模板命名.csv,44.79,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,5.465,数据模板命名.csv,253,数据模板命名.csv,,,2.242,数据模板命名.csv,,,,,,,,,,
Sichuan,2019,392.4,数据模板命名.csv,7846,数据模板命名.csv,1570,数据模板命名.csv,9929,数据模板命名.csv,50.25,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,48.4,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,7.125,数据模板命名.csv,325,数据模板命名.csv,,,2.815,数据模板命名.csv,,,,,,,,,,
Sichuan,2020,418.2,数据模板命名.csv,7892,数据模板命名.csv,1596,数据模板命名.csv,10105,数据模板命名.csv,52.44,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,40.45,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,8.622,数据模板命名.csv,426,数据模板命名.csv,,,2.702,数据模板命名.csv,,,124.9,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,,
Sichuan,2021,453.033,数据模板命名.csv,8887,数据模板命名.csv,1825,数据模板命名.csv,11435,数据模板命名.csv,66.3,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,34.97,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,10.943,数据模板命名.csv,527,数据模板命名.csv,26.9,数据模板命名.csv,2.965,数据模板命名.csv,,,124.4,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,,
Sichuan,2022,484.617,数据模板命名.csv,9746,数据模板命名.csv,1840,数据模板命名.csv,12390,数据模板命名.csv,79.17,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,31.07,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,13.471,数据模板命名.csv,598,数据模板命名.csv,33.2,数据模板命名.csv,3.028,数据模板命名.csv,,,52.8,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,,
Sichuan,2023,500.6493175,数据模板命名.csv,9759,数据模板命名.csv,1845,数据模板命名.csv,12947,数据模板命名.csv,91.7,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,46.8962,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,16.744,数据模板命名.csv,770,数据模板命名.csv,50.7,数据模板命名.csv,5.226,数据模板命名.csv,,,185.3,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,,
Sichuan,2024,530.726692,数据模板命名.csv,9770,数据模板命名.csv,2164,数据模板命名.csv,13906,数据模板命名.csv,97,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,18.79,数据模板命名.csv,890,数据模板命名.csv,193,数据模板命名.csv,8.15882,数据模板命名.csv,,,,,,,,,,
Sichuan,2025,508.8,数据模板命名.csv,,,,,,,97.48,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,16.66,数据模板命名.csv,,,658.2,数据模板命名.csv,13.045,数据模板命名.csv,,,,,,,,,,
Sichuan,2026,38.51,数据模板命名.csv,,,,,,,29.47,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,6.25,数据模板命名.csv,,,,,4.7,数据模板命名.csv,,,,,,,,,,
Tianjin,1949,0.263,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1950,0.298,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1951,0.36,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1952,0.392,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1953,0.452,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1954,0.55,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1955,0.586,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1956,0.691,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1957,0.74,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1958,0.908,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1959,1.057,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1960,1.138,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1961,0.283,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1962,0.868,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1963,0.891,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1964,0.986,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1965,1.152,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1966,1.265,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1967,1.303,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1968,1.31,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1969,1.844,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1970,2.109,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1971,2.823,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1972,2.927,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1973,3.166,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1974,3.726,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1975,4.499,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1976,4.745,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1977,4.728,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1978,5.168,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1979,5.256,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1980,6.32,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1981,7.296,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1982,7.501,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1983,7.734,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1984,7.957,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1985,8.065,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1986,7.838,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1987,8.109,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1988,9.107,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1989,9.66,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1990,9.485,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1991,9.027,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1992,9.807,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1993,12.665,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1994,13.5,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1995,13.36481,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1996,14.604,数据模板命名.csv,0.58,数据模板命名.csv,447.35,数据模板命名.csv,447.93,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1997,17.819,数据模板命名.csv,0.58,数据模板命名.csv,447.1,数据模板命名.csv,447.68,数据模板命名.csv,16.243,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1998,16.53,数据模板命名.csv,0.58,数据模板命名.csv,476.7,数据模板命名.csv,477.28,数据模板命名.csv,16.53,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,1999,18.129,数据模板命名.csv,0.5,数据模板命名.csv,503.95,数据模板命名.csv,504.75,数据模板命名.csv,18.11,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2000,21.149,数据模板命名.csv,0.5,数据模板命名.csv,502.8,数据模板命名.csv,503.6,数据模板命名.csv,21.135,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2001,21.743,数据模板命名.csv,0.5,数据模板命名.csv,563.2,数据模板命名.csv,563.7,数据模板命名.csv,21.743,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2002,26.883,数据模板命名.csv,0.5,数据模板命名.csv,624.55,数据模板命名.csv,625.05,数据模板命名.csv,26.883,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2003,32.007,数据模板命名.csv,,,,,601.35,数据模板命名.csv,31.995,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2004,33.976,数据模板命名.csv,0.5,数据模板命名.csv,600.85,数据模板命名.csv,601.35,数据模板命名.csv,33.769,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2005,36.906,数据模板命名.csv,,,,,617.89,数据模板命名.csv,36.569,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2006,35.924,数据模板命名.csv,0.5,数据模板命名.csv,651.2,数据模板命名.csv,654.1,数据模板命名.csv,35.924,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2007,39.327,数据模板命名.csv,1,数据模板命名.csv,692,数据模板命名.csv,693,数据模板命名.csv,39.313,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2008,38.226,数据模板命名.csv,,,749,数据模板命名.csv,749,数据模板命名.csv,39.105,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2009,41.577,数据模板命名.csv,1,数据模板命名.csv,1003,数据模板命名.csv,1004,数据模板命名.csv,38.966573,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2010,58.908,数据模板命名.csv,1,数据模板命名.csv,1091,数据模板命名.csv,1094,数据模板命名.csv,55.9604265,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Tianjin,2011,62.106,数据模板命名.csv,1,数据模板命名.csv,1083,数据模板命名.csv,1097,数据模板命名.csv,61.7540945,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,35.89,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,,
