province,year,coal_available_total,coal_primary_production,coal_thermal_power_input,coal_terminal,coal_terminal_10k_tce_approx,coal_terminal_industry,oil_available_total,oil_thermal_power_input,oil_terminal_industry,oil_terminal,oil_terminal_10k_tce_approx,lpg_terminal,lpg_terminal_10k_tce_approx,lpg_terminal_industry,electricity_available_total,electricity_primary_production,electricity_thermal_power_input,electricity_terminal,electricity_terminal_10k_tce_approx,electricity_terminal_industry,energy5_terminal_10k_tce_approx,coal_share_energy5_terminal_approx,coal_primary_production_10k_ton,lpg_available_total,oil_primary_production,coal_consumption,coal_consumption_10k_tce_approx,oil_consumption,oil_consumption_10k_tce_approx,lpg_consumption,lpg_consumption_10k_tce_approx,gas_consumption,gas_consumption_10k_tce_approx,gas_terminal,gas_terminal_10k_tce_approx,gas_terminal_industry,electricity_consumption,electricity_consumption_10k_tce_approx,energy5_consumption_10k_tce_approx,coal_share_energy5_consumption_approx,coal_consumption_10k_ton,gas_available_total,gas_thermal_power_input,gas_primary_production,lpg_thermal_power_input,lpg_primary_production
Liaoning,2007,152243.2,65161.9,-56171.7,41772.3,2983.795389,33029.6,24522.4,-169.7,9773.4,21263.9,3037.760754,1146,196.45878,165.2,29426,4754,106508.5,132822,1632.38238,100901,8039.124303,0.3711592552,6516.19,-902.9,12378.4,152243.2,10874.73178,24522.4,3503.270064,1207.1,206.933153,1424,189.392,1419,188.727,1391,135951,1670.83779,16445.16479,0.6612722901,15224.32,1424,,872,,
Liaoning,2008,153466.6,64951.2,-57650.1,39013,2786.69859,29632.4,26165.7,-194.1,10733.7,22192.6,3170.434836,979,167.82997,342.6,32852,5593,108347,137939,1695.27031,104205,8034.629706,0.3468359703,6495.12,-951.5,11993.3,153466.6,10962.11924,26165.7,3738.031902,1075.3,184.338679,1621,215.593,1612,214.396,1530,141199,1735.33571,16835.41853,0.6511343463,15346.66,1621,,871,,
Liaoning,2009,160325.2,66241.7,-59605.3,41701.7,2978.752431,32706.4,27661.1,-127.7,11572.8,23962.3,3423.254178,1077.6,184.732968,267.8,35353,6062,113464,144463,1775.45027,108700,8579.644847,0.3471883142,6624.17,-767.5,10000.2,160325.2,11452.02904,27661.1,3951.664746,1135.5,194.658765,1644,218.652,1635,217.455,1451,148817,1828.96093,17645.96548,0.648988521,16032.52,1644,,810,,
Liaoning,2010,169084.3,75252.1,-66560.5,43191.6,3085.175988,36733.5,38155.5,-89.1,16061.8,33490.6,4784.467116,1218.6,208.904598,274.1,47903,10402,123624,161294,1982.30326,121055,10312.08796,0.2991805345,7525.21,-647.7,10500.2,169084.3,12077.69155,38155.5,5450.89473,1305.4,223.784722,1902,252.966,1889,251.237,1680,171527,2108.06683,20113.40383,0.6004797423,16908.43,1902,,802,,
Liaoning,2011,180536,71214.3,-73052.8,44503.7,3178.899291,37674.6,44034.3,-107,19350.9,38798.2,5542.710852,1410.1,241.733443,283.9,54576,10754,131579,176009,2163.15061,132033,11642.0022,0.2730543456,7121.43,-317.6,10000.1,180536,12895.68648,44034.3,6290.740098,1508.1,258.533583,3889,517.237,3876,515.508,3623,186155,2287.84495,22250.04211,0.5795803179,18053.6,3889,,721,,
Liaoning,2012,182188.6,65977.6,-69248.8,45265.7,3233.328951,38895.2,49931,-95.9,23687,45084,6440.70024,1483.8,254.367834,317.3,55493,14288,134495,180088,2213.28152,132321,12979.97754,0.2491012746,6597.76,-268.5,10000.1,182188.6,13013.7317,49931,7133.14266,1552.4,266.127932,6315,839.895,6303,838.299,5461,189988,2334.95252,23587.84981,0.5517133526,18218.86,6315,,721,,
Liaoning,2013,181327.7,56582,-70023.8,44087,3149.13441,38257.4,40743.9,-101.5,15192.1,35134.8,5019.357528,1948.9,334.099927,722.9,67899,24314,132947,190086,2336.15694,138851,11495.36981,0.2739480733,5658.2,-176.5,10010.1,181327.7,12952.23761,40743.9,5820.673554,2012.5,345.002875,4952,658.616,4937,656.621,4086,200846.13,2468.398938,22244.92898,0.5822557412,18132.77,4952,,720,,
Liaoning,2014,180022.7,50010.7,-69043.5,44384.5,3170.384835,38152,40835.2,-73.9,15805.8,37148.8,5307.077568,1797.6,308.162568,685.5,68772,26630,135101,193031,2372.35099,140520,11869.79196,0.2670969167,5001.07,-9.7,10218.9,180022.7,12859.02146,40835.2,5833.716672,2174.4,372.757392,5436.322,723.030826,5352,711.816,4234,203873,2505.59917,22294.12552,0.5767896771,18002.27,5482,,810,,
Liaoning,2015,173363.6,47523.3,-66473.4,40037.2,2859.857196,32413.5,44703.6,-75.2,18646,40619.3,5802.873198,1642.8,281.625204,468.4,65576,29016,132913,188731,2319.50399,132731,11968.09459,0.2389567675,4752.33,-293.4,10370.7,173363.6,12383.36195,44703.6,6386.356296,1980.6,339.534258,5398.326,717.977358,5295,704.235,4249,198489,2439.42981,22266.65967,0.5561391844,17336.36,5436,,659,,
Liaoning,2016,169437,41696.8,-67133,34320.7,2451.527601,26246.1,44415.7,-53,18302.7,40341.4,5763.172404,1444.1,247.562063,446.8,68355,37920,139956,197761,2430.48269,138457,11533.80476,0.2125515086,4169.68,-766,10173.1,169437,12102.88491,44415.7,6345.226902,1914.7,328.237021,4924.6,654.9718,4820,641.06,3668,208311,2560.14219,21991.46282,0.5503446955,16943.7,4966,,552,,
Liaoning,2017,175871.7,36302.2,-70206,32513.9,2322.467877,25120.8,45552.5,-48.6,18375.5,41415.3,5916.589758,1516,259.88788,453.4,76445,42036,140891,206282,2535.20578,143644,11828.82629,0.1963396722,3630.22,-11.2,10442,175871.7,12562.51553,45552.5,6507.63015,2325.4,398.643322,6087.634,809.655322,5975,794.675,4333,217336,2671.05944,22949.50376,0.5473981337,17587.17,6130,,511,,
Liaoning,2018,179044,34033.7,-71464.8,30562.7,2183.093661,24839.1,45436.8,-60.2,15318.6,38515.7,5502.352902,1491,255.60213,458,90927,53478,148287,227370,2794.3773,159874,11680.25799,0.1869045754,3403.37,-362,10406.9,179044,12789.11292,45436.8,6491.101248,2416.5,414.260595,7226,961.058,7104,944.832,5098,239214,2939.94006,23595.47282,0.542015539,17904.4,7301,-2,587,,
Liaoning,2019,187107.8,32919.6,-70221.7,33063.5,2361.725805,27669.1,48916.3,-60,19284.5,42456.5,6065.33559,1380.4,236.641972,476.7,100616,59620,147670,236293,2904.04097,166102,12471.61234,0.1893681219,3291.96,-1272.9,10532.6,187107.8,13365.11015,48916.3,6988.182618,2102.3,360.397289,7394,983.402,6796,903.868,4976,248286,3051.43494,24748.527,0.5400365909,18710.78,7426,,620,,
Liaoning,2020,190680,31288.3,-66142.4,35116.6,2508.378738,30163.1,52399.7,-55.9,26534.1,48100.9,6871.694574,1194.8,204.824564,467.2,101326,62842,150684,241079,2962.86091,168018,13423.56379,0.1868638447,3128.83,-632.1,10493.7,190680,13620.2724,52399.7,7485.821142,1954,334.97422,7270,966.91,6585,875.805,4917,252010,3097.2029,25505.18066,0.5340198362,19068,7276,,737,,
Liaoning,2021,191836.1,30876.6,-66604.1,33323,2380.26189,28594.7,50922.5,-54.6,24586.2,47188.4,6741.334824,1749.6,299.933928,999.2,117695,76080,149678,257269,3161.83601,178491,13575.01465,0.1753413864,3087.66,-272.5,10541.7,191836.1,13702.85262,50922.5,7274.78835,3289.3,563.884699,8127,1080.891,7456,991.648,5718,267373,3286.01417,25908.43084,0.5288955053,19183.61,8127,,791,,
Liaoning,2022,184207.8,31581.2,-59029.2,32924,2351.76132,28248.5,50486.1,46.3,26874.2,47655.5,6808.06473,1810,310.2883,1051.1,126510,86266,139412,257835,3168.79215,174429,13602.4915,0.1728919529,3158.12,-538.7,9840.5,184207.8,13157.96315,50486.1,7212.444246,2644.4,453.329492,7900,1050.7,7245,963.585,5843,265922,3268.18138,25142.61827,0.5233330519,18420.78,7927,,874,,
Neimenggu,1995,44229.4,70552.1,-18826.1,16121.6,1151.565888,9899,1337,-20.5,562.1,1271,181.57506,23.2,3.977176,,-10277,143,28970,18683,229.61407,14552,1566.732194,0.7350113136,7055.21,,1758.4,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1996,48871.1,73167.9,-21503.2,17491.2,1249.396416,9683.3,1511.7,-22.4,474.7,1414.7,202.104042,38.6,6.617198,2.4,-12046,125,32261,20215,248.44235,16289,1706.560006,0.732113967,7316.79,,1499,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1997,58618.6,83025.8,-21716.6,22792.4,1628.061132,13777.4,1726.5,-37.1,528.6,1638.7,234.104682,32.8,5.622904,1.2,-12654,139,33815,21161,260.06869,16386,2127.857408,0.7651175901,8302.58,,1315.1,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1998,53059.8,77694.8,-21467.9,20171.3,1440.835959,11766.9,1532.4,-28.8,451.4,1438,205.43268,39.9,6.840057,1.5,-15838,247,34794,18956,232.96924,14172,1886.077936,0.7639323548,7769.48,,1284.3,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1999,55420.3,70709.3,-22767.3,21472.7,1533.794961,14918.4,1539.2,-8,521.4,1383.2,197.603952,41.2,7.062916,2.6,-14141,243,37818,23677,290.99033,17970,2029.452159,0.7557679811,7070.93,-8.4,1148.7,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2000,59725.7,72472.9,-25663.4,22241.9,1588.738917,16862,2015.1,-17.4,595,1638.3,234.047538,40.9,7.011487,2.4,-17602,713,43209,25607,314.71003,19565,2144.640972,0.7407948173,7247.29,26.7,905,,,,,,,,,1,0.133,,,,,,,1,,450,,
Neimenggu,2001,63383.2,81628.9,-29236.4,23000.1,1642.897143,17794.6,2267.4,-26.6,545.5,1853.6,264.805296,40,6.8572,0.9,-17730,852,45698,27968,343.72672,21876,2260.148359,0.7268979209,8162.89,-13.3,850.5,,,,,,,,,14,1.862,9,,,,,,14,,701,,
Neimenggu,2002,69841.8,114706.9,-32180,23649.8,1689.305214,18585.8,2385.9,-20.2,565.4,2049.1,292.734426,41.2,7.062916,1.3,-18686,1118,50730,32044,393.82076,25299,2385.450316,0.7081703621,11470.69,-6.4,827.9,,,,,,,,,19,2.527,4,,,,,,22,-2,849,,
Neimenggu,2003,83739.6,147068.2,-39493.2,27396.8,1956.953424,22103.4,2661.3,-35.6,633.4,2308.8,329.835168,50.7,8.691501,1.8,-23291,820,63953,40662,499.73598,33217,2822.348073,0.6933777739,14706.82,-12.3,923.4,,,,,,,,,204,27.132,3,,,,,,204,,1157,,
Neimenggu,2004,115228.8,212352.1,-49322.2,45065.8,3219.050094,28669.2,4809.5,,869.8,4746.6,678.099276,51.7,8.862931,2.2,-28116,1091,81674,53558,658.22782,43853,4623.026121,0.6963080047,21235.21,-19.5,1132.2,113914.4,8136.905592,4809.5,687.08517,51.7,8.862931,442,58.786,442,58.786,40,53558,658.22782,9549.867513,0.8520438196,11391.44,442,,1720,,
Neimenggu,2005,137066.7,256076.9,-62772.3,44400.7,3171.542001,28877.3,6365.3,-9.1,791,6292.4,898.932264,151.8,26.023074,2.2,-34228,1506,101021,66793,820.88597,56667,5001.838309,0.6340752749,25607.69,82.3,1469.2,139218.1,9944.348883,6365.3,909.346758,151.8,26.023074,635,84.455,635,84.455,572,66793,820.88597,11785.05969,0.8438098023,13921.81,635,,3857,,
Neimenggu,2006,160101.9,297596.3,-84658.174,41730.466,2980.807186,27805.243,7599.287,-8.122,823.861,7491.919,1070.295548,155.193,26.60473599,1.006,-51082.57,2043,139573,88490.5,1087.548245,77081.11,5356.477795,0.5564864264,29759.63,64.2,2193.9,161888.819,11563.71834,7599.272,1085.631998,155.193,26.60473599,1437.76,191.22208,1437.76,191.22208,1197.98,88490.5,1087.548245,13954.7254,0.828659684,16188.8819,1437.78,,5306.78,,
Neimenggu,2007,183388.9758,354379.439,-104828.2312,37161.14905,2654.420877,21297.87905,8416.34242,-6.1705,1066.13792,8559.75492,1222.846588,103.24173,17.69872977,3.03473,-63081.37,5512.31,179102.8586,116021.2631,1425.901323,103784.8531,5617.2118,0.4725513246,35437.9439,18.7,1673.796,185315.0771,13237.05596,8416.31248,1202.354401,103.24173,17.69872977,2650.7689,352.5522637,2228.1525,296.3442825,1691.5225,116021.2631,1425.901323,16235.56268,0.8153124239,18531.50771,2650.96,-422.3586,7047.96,,
Neimenggu,2008,221479.2,490422.6,-126740.2,47740.5,3410.103915,27327.5,10123.4,-3.7,1342.8,9925.3,1417.928358,63.1,10.817233,3.5,-77820,5882,199877,122057,1500.08053,108163,6716.517036,0.5077190896,49042.26,-0.8,1749.4,222418.4,15887.34631,10123.4,1446.228924,63.1,10.817233,3053,406.049,2839,377.587,2178,122057,1500.08053,19250.522,0.8252943121,22241.84,3053,-212,10049,,
Neimenggu,2009,243935.1,600584.5,-126432.6,59522.5,4251.692175,32426.7,10930.3,-27.9,1487.8,10828.8,1547.002368,73,12.51439,2.3,-79570,16636,208363,128793,1582.86597,111869,7956.132903,0.534391799,60058.45,0.8,1888.5,240473,17176.98639,10930.3,1561.502658,73,12.51439,4429,589.057,4226,562.058,3510,128793,1582.86597,20922.92641,0.8209648141,24047.3,4429,-203,14631,,
Neimenggu,2010,270169.4311,786646.5609,-139532.1801,63334.68838,4523.996791,26842.87141,11608.18591,-5.66609,1648.754527,12606.7182,1800.995762,100.82586,17.28457718,7.82586,-84553.79,21892,235290,153683.3061,1888.767832,134033.6975,8793.891533,0.5144476451,78664.65609,-55.6,1829.11817,270040.3731,19288.98385,11608.10058,1658.333249,105.00786,18.00149744,4529.510908,602.4249507,4231.929108,562.8465713,2704.817823,153683.3061,1888.767832,23456.51138,0.8223296098,27004.03731,4529.8554,-17.76,20286.8554,,
Neimenggu,2011,346871.1,979610,-191863.1309,76504.10548,5464.688255,38326.20548,13484.152,-5.81461322,2347.818774,14447.01884,2063.901111,182.7,31.320261,5,-102578,24528,285940,183361.83,2253.516891,159268.39,10297.81252,0.5306649587,97961,,2029.652,346835.1364,24774.43379,13484.28345,1926.364734,182.7,31.320261,4080.866558,542.7552522,3642,484.386,2688,183361.83,2253.516891,29528.39093,0.839003854,34683.51364,4081,-11.86655758,24907,,
Neimenggu,2012,366214.765,1041909,-202616.4908,73115.77399,5222.659736,29431.66299,12777.9205,-7.7,1759.48754,13659.72417,1951.428195,197.21165,33.80799316,6.69185,-101267.53,31479.47,302664.35,201678,2478.62262,178391,10176.26189,0.5132198633,104190.9,67.6,1978.3705,366204.8648,26158.01349,12777.82417,1825.439961,197.21165,33.80799316,3780.4288,502.7970304,3682.2808,489.7433464,2687.3417,201678,2478.62262,30998.68109,0.8438427883,36620.48648,4519.772,-13,25916.772,,
Neimenggu,2013,349157.2,990545.4,-184395.9,69540.9,4967.306487,36843.9,10205.1,-7.9,2182.4,11334.4,1619.232384,195.6,33.531708,4.4,-98573,39950,316764,218191,2681.56739,192748,9870.877969,0.5032284365,99054.54,-213.4,1926.8,349157.2,24940.2988,10205.1,1457.900586,195.6,33.531708,4347.136,578.169088,4280,569.24,3246,218191,2681.56739,29691.46757,0.8399820164,34915.72,5317,-25,27063,,
Neimenggu,2014,364659.7,993912.7,-193665,70167.7,5012.078811,35785.2,9674.4,-14.2,2023.1,10688.10636,1526.902875,180.1,30.874543,3.5,-100034,44351,341708,241674,2970.17346,214034,10109.00369,0.4958034407,99391.27,-171.7,1932.1,364659.7,26047.64237,9674.406365,1382.085693,180.1,30.874543,4448.422,591.640126,4278,568.974,2864,241674,2970.17346,31022.41619,0.8396393823,36465.97,5674,-34,28129,,
Neimenggu,2015,364997.6371,909570.4725,-191315.3,75430.2,5387.979186,44595,8692.386854,-89.1,1880.3,9905.01986,1415.031137,111.4,19.097302,,-87907,50127,342193,254286,3125.17494,224556,10432.20056,0.5164758051,90957.04725,-253.3,1788.3,364997.6,26071.77857,8692.41986,1241.799101,111.4,19.097302,3910.944,520.155552,3646,484.918,2086,254286,3125.17494,30978.00546,0.8416222471,36499.76,4790,-24,29087,,
Neimenggu,2016,366753.1825,845588.793,-190377.0645,76500.51808,5464.432006,53676.70808,8955.817412,-7.6,2115.9778,10560.61741,1508.689803,363.6,62.331948,194.5,-76975.7539,57492.11,337488.49,260503.0683,3201.582709,228631.7016,10625.58533,0.514271152,84558.8793,-99.3,1744.18097,366753.1825,26197.17983,8955.817412,1279.428075,363.6,62.331948,3317.878,441.277774,2921.42,388.54886,1894,260512.7361,3201.701527,31181.91915,0.8401400729,36675.31825,4823.42,-21,29921.51,,
Neimenggu,2017,385955.2,905972.6,-215929.4,68263.8,4876.083234,47270.7,9885.2,-7.2,1800.3,11199,1599.88914,542.8,93.052204,236.5,-85846,68561,375033,279733,3437.91857,243691,10490.53115,0.4648080412,90597.26,51.1,1247.8,385955.2,27568.77994,9885.2,1412.199672,545.2,93.463636,3966.162,527.499546,3636,483.588,2004,289187,3554.10823,33156.05102,0.831485629,38595.52,5163,-19,22680,,
Neimenggu,2018,441384.7,991631.3,-240689.6,78566.9,5612.033667,63463.1,9401.8,-8.5,2076.8,11320.3,1617.218058,552.7,94.749361,208.5,-81104,79494,416448,326496,4012.63584,282776,11952.69293,0.4695204421,99163.13,55.3,119.7,441384.7,31528.10912,9401.8,1343.141148,555.1,95.160793,4877,648.641,4632,616.056,2842,335344,4121.37776,37736.42982,0.8354820334,44138.47,5182,-17,1607,,
Neimenggu,2019,490359.5,1090681.2,-265645.4,85341.4,6095.936202,70631.3,9476.7,-11.9,2348.6,11953.9,1707.734154,544.2,93.292206,217,-95540,88667,460841,356398,4380.13142,310126,12943.02498,0.4709823407,109068.12,27.7,118.2,490359.5,35026.37909,9476.7,1353.841362,546.6,93.703638,5374,714.742,5007,665.931,3172,365301,4489.54929,41678.21538,0.8404001652,49035.95,6822,-2,2207,,
Neimenggu,2020,518188.9,1025508.6,-276299.7,86556.2,6182.709366,71948,9280,-14.4,2333.6,11748.5,1678.39071,568.5,97.457955,295.6,-84197,96977,444120,391353,4809.72837,341338,13628.5304,0.4536592856,102550.86,8.2,136,518188.9,37014.23313,9280,1325.7408,570.9,97.869387,6990,929.67,6468,860.244,4922,399923,4915.05367,44282.56699,0.8358646675,51818.89,9668,-1,2555,,
Neimenggu,2021,526275.2,1069904.5,-283473,74472.2,5319.549246,64325.9,9725,-12.5,2512.4,12885.5,1840.82253,197.8,33.908854,44.9,-82414,122813,489180,395746,4863.71834,344965,12991.25997,0.4094713876,106990.45,-162.9,420.8,526275.2,37591.83754,9725,1389.3135,463.5,79.457805,7796,1036.868,7017,933.261,4560,406766,4999.15414,45096.63099,0.8335841662,52627.52,11423,-1,28975,,
Neimenggu,2022,549677.5,1213542.5,-299819.8,76673.3,5476.773819,67072.3,9633.1,-9.5,3225.5,13070.4,1867.237344,178.2,30.548826,24.6,-96283,136439,525482,418443,5142.66447,365288,13614.34146,0.4022797456,121354.25,-220.7,462.6,549677.5,39263.46383,9633.1,1376.184666,393.4,67.440562,9056,1204.448,8249,1097.117,4802,429116,5273.83564,47185.3727,0.8321109188,54967.75,12261,-1,30722,,
Ningxia,1995,10793.6,14803.3,-5501,3430.4,245.033472,2138.2,574.9,-7.1,333.7,522.4,74.630064,22.3,3.822889,6.5,-610,930,9848,8623,105.97667,7213,431.458095,0.5679195149,1480.33,-0.1,390.4,,,,,,,,,15,1.995,11,,,,,,15,,62,,
Ningxia,1996,11105.1,16156.8,-6049.5,3291.1,235.083273,2216,559.9,-1,335.2,521.7,74.530062,27.4,4.697182,0.3,-291,833,10330,9378,115.25562,7760,430.364137,0.5462427112,1615.68,0.6,557.9,,,,,,,,,6,0.798,2,,,,,,11,,62,,
Ningxia,1997,10645.1,16696.5,-5899.3,3853.4,275.248362,2643.9,636.4,,376.8,575.3,82.187358,29.7,5.091471,1.4,-397,701,10641,9580,117.7382,7775,480.664391,0.572641467,1669.65,4.2,801.8,,,,,,,,,3,0.399,3,,,,,,3,,26,,
Ningxia,1998,10873.9,15830.2,-5450.1,4122.3,294.455889,2939,749.7,,431.4,644.3,92.044698,26.9,4.611467,0.4,435,803,10260,10040,123.3916,8266,515.966654,0.5706878278,1583.02,4.9,1110,,,,,,,,,11,1.463,5,,,,,,11,,11,,
Ningxia,1999,10418.9,15310.6,-4809.4,4435.9,316.856337,3191.6,833.4,,509,718.4,102.630624,33.5,5.742905,1.7,1286,982,10246,10792,132.63368,8785,559.459546,0.5663614809,1531.06,-0.1,1282.9,,,,,,,,,12,1.596,12,,,,,,12,,12,,
Ningxia,2003,14281,21950,-7090,20222,1444.45746,18876,2095.4,-0.4,1155,1916,273.71976,36,6.17148,4,2100,,19900,21200,260.548,18800,2119.2267,0.6815964805,2195,0.4,2210,,,,,,,1010,134.33,1010,134.33,1000,,,134.33,,,86,,86,,
Ningxia,2004,27603.2,24327,-13727.4,9228.9,659.220327,7831.4,1589.6,-0.5,233,647.2,92.458992,38.3,6.565769,38.3,451,451,,498,6.12042,498,917.581508,0.7184324458,2432.7,,40,27619,1972.82517,2218.5,316.93491,38.3,6.565769,1152,153.216,1152,153.216,1152,451,5.54279,2455.084639,0.80356707,2761.9,1153,,,,
Ningxia,2005,32489.3,26597.7,-15696.5,11332.6,809.487618,9600,1454.9,,386.2,1260.1,180.017886,32.2,5.520046,,1182,1767,29519,28984,356.21336,26010,1439.41791,0.5623715061,2659.77,-57.4,40,32489.3,2320.710699,1454.9,207.847014,32.2,5.520046,663,88.179,663,88.179,614,30701,377.31529,2999.572049,0.7736805988,3248.93,663,,4,,
Ningxia,2006,34895.5,32753.1,-19464.2,10274.5,733.907535,8816.7,1532.63,,421.146,1406.946,200.9963056,37.954,6.50645422,0.054,1085,1878,36700,35928.7,441.563723,32551,1485.517018,0.4940418226,3275.31,-78.5,53,34896.1,2492.628423,1532.546,218.9395216,37.954,6.50645422,794,105.602,771,102.543,675,37784.7,464.373963,3288.050362,0.7580870573,3489.61,794,,,,
Ningxia,2007,41353.1,39061.3,-22901.1,9973.6,712.414248,8685.9,1432.047,,466.1,1488.9,212.704254,28.2,4.834326,,853,1992,43125,41916.1,515.148869,38203,1560.944697,0.4563994159,3906.13,-54.9,71.647,41353.1,2953.851933,1577.2,225.318792,28.2,4.834326,899,119.567,871,115.843,711,43978.1,540.490849,3844.0629,0.7684192506,4135.31,899,,,,
Ningxia,2008,42874.8,43952.5,-23845.7,10442.3,745.893489,9153.2,1877.5,-0.5,578,1733,247.57638,125.8,21.565894,99.2,-22,2281,43984.01,42181.94,518.4160426,38024,1673.500806,0.4457084732,4395.25,12.4,99.1,42869.7,3062.182671,1877.49,268.2182214,125.8,21.565894,1100,146.3,1053,140.049,825,43961.94,540.2922426,4038.559029,0.7582364524,4286.97,1100,,,,
Ningxia,2009,54453.65202,56692.42302,-24061.463,10820.3,772.894029,9427.49,1920.93721,-0.657,663.258,1789.687,255.6746848,200.941,34.44731563,179.805,1536.662,2465.262,44759.15,44514.76,547.0864004,39919.47,1763.48468,0.438276577,5669.242302,8.465,110.70321,47585.313,3399.018908,1891.803,270.2629766,200.941,34.44731563,1197.74,159.29942,1153.25,153.38225,713.72,46295.81,568.9755049,4432.004125,0.7669259351,4758.5313,1197.45,,,,
Ningxia,2010,57638.45443,68076.23032,-29604.69012,12038.28307,859.8945597,10637.79107,2032.701089,-3.31286,625.98712,1923.27262,274.7587265,145.15214,24.88343136,123.13214,-2620.68,3078.14,57297.2601,52758.8824,648.4066647,47529.6324,1996.63922,0.430670975,6807.623032,-50.24184,83.043,57649.20729,4117.882877,2041.05182,291.584663,145.15214,24.88343136,1547.5057,205.8182581,1418.7657,188.6958381,872.7657,54676.9324,671.9794992,5312.148729,0.7751821508,5764.920729,1547.6629,-29.92,,,
Ningxia,2011,79458.32047,81238.50479,-50940.86249,12487.01243,891.9472979,11162.13043,1990.787227,-7.65111,612.23498,1897.695882,271.1048337,79.78867,13.6781717,60.75467,-24233.98105,3600.62895,96687.8829,69590.7734,855.2706051,63859.5534,2252.121172,0.39604765,8123.850479,-42.81399,83.21466,79469.62018,5676.514969,1988.235735,284.039357,79.78867,13.6781717,1857.74228,247.0797232,1655.03958,220.1202641,1077.2151,72453.9134,890.4585957,7111.770817,0.7981858689,7946.962018,1857.6261,-76.99,,,
Ningxia,2012,80764.8388,85976.6,-49783.0583,12779.75404,912.8578311,11525.35071,2520.58971,-5.86055,633.76513,1998.010797,285.4358225,34.0624,5.839317232,16.4624,-21038,6483,95218,71460,878.2434,65240,2333.944847,0.3911222805,8597.66,-213.30145,102.845,80553.67777,5753.949203,2514.928514,359.2826875,40.92064,7.015025315,2047.996268,272.3835036,1891.4923,251.5684759,1280.6923,74180,911.6722,7304.302619,0.787747921,8055.367777,2249.1428,-56.38,,,
Ningxia,2013,85336.53638,87999.8,-51867.91224,13521.52916,965.8428281,12679.02583,2647.25991,-3.91514,698.41701,2040.882677,291.5604992,68.96605,11.82284995,53.06605,-21656.24,9315.81,101160,76850.93,944.4979297,69848.21,2450.405384,0.3941563443,8799.98,-243.0366,73.928,85335.12287,6095.487827,2636.917177,376.7099879,68.96605,11.82284995,1956.722353,260.244073,1779.558474,236.681277,1188.4972,79503.76,977.1012104,7721.365948,0.789431283,8533.512287,2452.218665,-26.2,,,
Ningxia,2014,88569.18361,85634.65642,-50380.66427,16140.71426,1152.93122,15315.50136,2370.27825,-3.40677,496.40944,1919.991465,274.2899807,21.76635,3.731405381,6.98135,-20400.59,11424.01,105276.0681,82171.61,1009.889087,74475.64,2656.703156,0.4339706592,8563.465642,-306.99828,79.39,88569.97593,6326.553381,2329.489305,332.7908422,21.76635,3.731405381,1787.171793,237.6938484,1623.01852,215.8614632,948.5613,84875.48,1043.119649,7943.889126,0.7964050455,8856.997593,2519.389956,,,,
Ningxia,2015,89074.69691,79757.98634,-49080.07043,18583.78112,1327.439486,17969.03625,2101.34133,-2.99698,654.10833,2026.72867,289.5384578,19.00602,3.258202009,6.34602,-15088.7642,13680.0158,102921.22,85469.56,1050.420892,77326.02,2928.358091,0.4533050416,7975.798634,-185.33334,133.53,89073.66622,6362.531978,2101.10121,300.1633189,171.28918,29.36410413,2045.018108,271.9874083,1937.6019,257.7010527,996.6019,87832.86,1079.465849,8043.512658,0.7910141064,8907.366622,2234,,,,
Ningxia,2016,86646.19888,70693.19238,-44253.81109,20319.80525,1451.443689,19653.06038,2204.89022,-2.57332,555.11989,2047.798965,292.5485601,29.60393,5.07500172,11.94393,-10955.4292,19082.4408,99646.9707,86450.27,1062.473818,77737.24,3039.102446,0.4775895893,7069.319238,-350.43338,61.633,86650.8667,6189.471409,2209.533485,315.6539537,455.35517,78.06153679,2112.514809,280.9644695,1710.9878,227.5613774,825.0029,88691.06,1090.013127,7954.164496,0.7781422439,8665.08667,2697,-284.7796,,,
