province,year,green_credit_level,large_bank_networks_2011,total_networks_2011,large_bank_share_2011,national_green_credit_level,national_green_credit_change,national_green_credit_dev2011,post2012,iv_network_post2012,iv_network_national_level,iv_network_national_change,iv_network_national_dev2011,z_iv_network_post2012,z_iv_network_national_level,z_iv_network_national_change,z_iv_network_national_dev2011
贵州省,2007,0.759270275629586,1034.0,4289.0,0.24108183725810212,0.506978822139115,0.004147062005856017,0.01884832060945507,0,0.0,0.12222338589224643,0.000999781327595039,0.004543987761757179,-1.1191511962910219,-0.9103513627228941,0.2604362939652936,0.8230068712042645
贵州省,2006,0.7352725494989,1034.0,4289.0,0.24108183725810212,0.502831760133259,0.016663747035340015,0.014701258603599054,0,0.0,0.1212236045646514,0.004017326750884023,0.003544206434162141,-1.1191511962910219,-0.9286626870978554,1.0164436444554743,0.6872170903200925
贵州省,2005,0.722632044850989,1034.0,4289.0,0.24108183725810212,0.486168013097919,,-0.0019624884317409608,0,0.0,0.11720627781376737,,-0.00047312031672188233,-1.1191511962910219,-1.002241349976668,,0.14158585658332512
贵州省,2021,0.733743727691273,1034.0,4289.0,0.24108183725810212,0.483127572726128,0.0037323702503569978,-0.005002928803531981,1,0.24108183725810212,0.11647328286286228,0.0008998066772835476,-0.0012061152676269686,0.1233919769155674,-1.0156663939745576,0.2353889260235072,0.0420308628808202
贵州省,2022,0.664840136738387,1034.0,4289.0,0.24108183725810212,0.48426716262018,0.0011395898940519955,-0.0038633389094799853,1,0.24108183725810212,0.11674801728824111,0.00027473442537882104,-0.0009313808422481475,0.1233919769155674,-1.0106345424674068,0.07878508059991271,0.07934514990923314
云南省,2020,0.797769318105924,1566.0,5174.0,0.302667182064167,0.479395202475771,0.014602371501520994,-0.008735299053888979,1,0.302667182064167,0.1450971950284224,0.004419658633819458,-0.0026438883491283613,0.4408047303135966,-0.49141001302694537,1.1172427437791281,-0.15324673063842462
云南省,2019,0.79311798175633,1566.0,5174.0,0.302667182064167,0.46479283097425,0.0006526039815620277,-0.023337670555409973,1,0.302667182064167,0.14067753639460293,0.0001975218081032345,-0.007063546982947819,0.4408047303135966,-0.5723575168827559,0.05944044844941989,-0.7535224718475778
云南省,2018,0.782920597484277,1566.0,5174.0,0.302667182064167,0.464140226992688,0.00730143466969696,-0.023990274536972,1,0.302667182064167,0.1404800145864997,0.002209904656502791,-0.0072610687910510535,0.4408047303135966,-0.5759751938681898,0.5636171921195127,-0.7803497812820342
云南省,2017,0.793892399004404,1566.0,5174.0,0.302667182064167,0.456838792322991,0.00718608951438604,-0.03129170920666896,1,0.302667182064167,0.1382701099299969,0.002174993463380081,-0.009470973447553845,0.4408047303135966,-0.6164503256655616,0.5548706399014572,-1.0804978844710287
云南省,2016,0.804217991787981,1566.0,5174.0,0.302667182064167,0.449652702808605,-0.018228925186363043,-0.038477798721055,1,0.302667182064167,0.13609511646661682,-0.0055172974182150225,-0.011645966910933926,0.4408047303135966,-0.656286047460023,-1.3723343008135507,-1.3759043675340088
云南省,2015,0.817476576798055,1566.0,5174.0,0.302667182064167,0.467881627994968,-0.008495150402869966,-0.020248873534691958,1,0.302667182064167,0.14161241388483184,-0.002571203233647926,-0.006128669492718904,0.4408047303135966,-0.5552349276705624,-0.6342281428815582,-0.6265478964600799
云南省,2014,0.799209619103674,1566.0,5174.0,0.302667182064167,0.476376778397838,0.0025536353930479816,-0.011753723131821991,1,0.302667182064167,0.14418361711847977,0.000772901628433154,-0.003557466259070978,0.4408047303135966,-0.5081424934094302,0.20359449171118404,-0.2773284080889721
云南省,2013,0.785225952006563,1566.0,5174.0,0.302667182064167,0.47382314300479,-0.005284243148438006,-0.014307358524869973,1,0.302667182064167,0.1434107154900466,-0.0015993669830796128,-0.004330367887504132,0.4408047303135966,-0.5222984413527869,-0.3907470197037483,-0.38230350601605456
云南省,2012,0.776910939691445,1566.0,5174.0,0.302667182064167,0.479107386153228,-0.009023115376431967,-0.009023115376431967,1,0.302667182064167,0.14501008247312622,-0.0027310009044245187,-0.0027310009044245187,0.4408047303135966,-0.4930055081748664,-0.6742634022569212,-0.16507831267484854
