uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste,gtfp_level,gml_index,market_index,market_gov_relation,market_npoe_dev,market_product_dev,market_factor_dev,market_legal_env,coal_available_total,coal_thermal_power_input,coal_terminal,coal_terminal_10k_tce_approx,coal_terminal_industry,oil_available_total,oil_primary_production,oil_thermal_power_input,oil_terminal_industry,oil_terminal,oil_terminal_10k_tce_approx,lpg_available_total,lpg_primary_production,lpg_terminal,lpg_terminal_10k_tce_approx,lpg_terminal_industry,gas_available_total,gas_primary_production,gas_terminal,gas_terminal_10k_tce_approx,gas_terminal_industry,electricity_available_total,electricity_thermal_power_input,electricity_terminal,electricity_terminal_10k_tce_approx,electricity_terminal_industry,energy5_terminal_10k_tce_approx,coal_share_energy5_terminal_approx,coal_terminal_kt_per_gdp,coal_terminal_10k_tce_per_gdp_approx,energy5_terminal_10k_tce_per_gdp_approx,post2012,pre_coal_consumption_0811,post2012_x_pre_coal_consumption,pre_coal_terminal_0811,post2012_x_pre_coal_terminal,pre_coal_share_energy5_0811_approx,post2012_x_pre_coal_share_energy5,pre_coal_share_energy5_terminal_0811_approx,post2012_x_pre_coal_share_energy5_terminal,pre_coal_thermal_power_input_0811,post2012_x_pre_coal_thermal_power_input,pre_energy5_terminal_intensity_0811_approx,post2012_x_pre_energy5_terminal_intensity,pre_coal_terminal_intensity_0811_approx,post2012_x_pre_coal_terminal_intensity,coal_consumption,coal_consumption_10k_tce_approx,oil_consumption,oil_consumption_10k_tce_approx,lpg_consumption,lpg_consumption_10k_tce_approx,gas_consumption,gas_consumption_10k_tce_approx,electricity_primary_production,electricity_consumption,electricity_consumption_10k_tce_approx,energy5_consumption_10k_tce_approx,coal_share_energy5_consumption_approx,coal_consumption_10k_ton,coal_consumption_10k_ton_per_gdp,coal_consumption_10k_tce_per_gdp_approx,energy5_consumption_10k_tce_per_gdp_approx,gas_thermal_power_input,coal_primary_production,coal_primary_production_10k_ton,lpg_thermal_power_input
4507,14,Guangxi,2007,212773712,5556.3999,2074.0,86,90,0.028999999,0.092,0.17200001,0.0070000002,0.050000001,0.039999999,4.796,0.16,0,8.6227055,19.175739,-0.47046286,-0.47857031,-0.89018273,-0.70837373,-0.18413612,-0.96399641,-0.49736974,-0.87171781,0.068295829,-0.71278363,-0.49661577,-0.22250487,0.54746997,4768.0,1727.92,0.36239934,14.1009,0.014301938,0,-14,0,0,0,0,0,0,0,0,0.37326327,183980.858,92.625,73.173,1.535915919,1.076220183,6.048,8.774,8.099,7.102,4.466,2.256,47725.162,-17512.786,24736.3,1766.913909,23257.3,7167.48728,28.762,-25.424,759.7,7090.52,1012.951687,853.1,,946.4,162.241352,52.6,134,,134.43,17.87919,59.43,32045.31,36068.29,63502.66,780.4476914,46772,3740.433829,0.4723820791,4.451857398,0.3179961739,0.6731757786,0,57787.8705,0,27912.425,0,0.6173573756,0,0.4507947883,0,-21167.15,-0,0.5451322094,0,0.2463555556,0,47721.406,3408.740031,7167.774,1023.988194,946.4,162.241352,134.43,17.87919,32404.55,68114.33,837.1251157,5449.973883,0.6254598837,4772.1406,0.8588547775,0.6134799677,0.980846228,,7214.8,721.48,
4508,14,Guangxi,2008,215478448,6561.8999,2466.0,109,90,0.028999999,0.090999998,0.149,0.014,0.046,0.045000002,4.743,0.148,0,8.7890358,19.188372,-0.46486923,-0.47857031,-0.89018273,-0.75035155,-0.23115802,-0.75177622,-0.8198474,-0.41382575,0.059759233,-0.70073575,-0.44008917,-0.25999194,0.53987736,4816.0,1837.79,0.38160092,27.974001,0.021566406,0,-13,0,0,0,0,0,0,0,0,0.3758058,205745.0,87.026,64.93,1.542347087,1.004187187,6.658,8.747,8.439,9.244,5.373,2.858,46770.802,-15131.8,24552.6,1753.792218,23027.5,7040.338,28.6,-12.147,650.58,6926.58,989.5312188,890.6,,970.89,166.4396727,40.69,100.97,0.97,101.3,13.4729,7.3,41894,34185,71392,877.40768,52394,3800.64369,0.4614461026,3.741690726,0.2672689685,0.5791986693,0,57787.8705,0,27912.425,0,0.6173573756,0,0.4507947883,0,-21167.15,-0,0.5451322094,0,0.2463555556,0,46763.282,3340.301233,7040.383,1005.789115,970.89,166.4396727,101.3,13.4729,51338,76079,935.01091,5461.013831,0.611663207,4676.3282,0.7126485121,0.5090448321,0.8322305909,,4511.7,451.17,
4509,14,Guangxi,2009,231890160,7243.3999,2715.3,124,105,0.035999998,0.101,0.15000001,0.027000001,0.052999999,0.046,4.3239999,0.301,0,8.887846,19.261774,-0.46122122,-0.47495788,-0.032921158,-0.33057427,-0.22911359,-0.35765296,-0.25551158,-0.32224753,-0.007728246,-0.17297316,-0.47422662,-0.22392423,0.56623161,4856.0,1903.55,0.3919996,49.9221,0.030781494,0,-12,0,0,0,0,0,0,0,0,0.37486541,161596.431,83.53,71.33,1.490699357,0.966513549,6.732,8.492,8.386,9.244,5.448,2.946,51996.1,-18154.1,27932.4,1995.211332,26372.7,7697.927,28.9,-6.1,564.4,7491,1070.16426,922.69,,1009.7,173.092871,45.2,121,,121,16.093,11,42819,42810,80558,990.05782,57919,4244.619283,0.4700566055,3.856255403,0.2754523234,0.5859981972,0,57787.8705,0,27912.425,0,0.6173573756,0,0.4507947883,0,-21167.15,-0,0.5451322094,0,0.2463555556,0,51991.1,3713.724273,7697.9,1099.721994,1009.7,173.092871,121,16.093,47690,85629,1052.38041,6055.012548,0.613330566,5199.11,0.7177720507,0.5127045758,0.8359351453,,5197.2,519.72,
4510,14,Guangxi,2010,245827232,8712.0,3465.2,186,168,0.037,0.106,0.127,0.029999999,0.055,0.048999999,3.517,0.33399999,0,9.0724564,19.320139,-0.44614273,-0.4597857,0.089545049,-0.12068596,-0.2761355,-0.26670149,-0.09427274,-0.047512557,-0.13771003,0.030646916,-0.50843155,-0.286953,0.49904126,4610.0,1844.0,0.40000001,63.988701,0.031873379,0,-11,0,0,0,0,0,0,0,0,0.39775023,165211.0,84.8,56.8,1.612046039,1.081402519,6.511,7.246,8.621,9.244,4.878,1.848,62026,-23309.8,28410.8,2029.383444,26916.6,8893.8,26.9,-5.1,839.9,8652,1236.02472,843.1,,1045.8,179.281494,15,170,,170,22.61,,43626,55689,93174,1145.10846,67605,4612.408118,0.439983495,3.261111111,0.2329411667,0.5294316022,0,57787.8705,0,27912.425,0,0.6173573756,0,0.4507947883,0,-21167.15,-0,0.5451322094,0,0.2463555556,0,62068.2,4433.531526,8900.3,1271.496858,1045.8,179.281494,170,22.61,47526,99324,1220.69196,7127.611838,0.6220220218,6206.82,0.7124449036,0.5088993946,0.8181372633,,7575.7,757.57,
4511,14,Guangxi,2011,270331744,10472.7,4241.2002,247,187,0.034000002,0.102,0.082999997,0.026000001,0.050999999,0.046,2.8510001,0.097999997,0,9.2565269,19.415161,-0.43130746,-0.45520997,-0.27785265,-0.28859681,-0.36609045,-0.38797015,-0.41675046,-0.32224753,-0.24498124,-0.29944697,-0.45795926,-0.44100121,0.48209301,4655.0,1941.61,0.41710204,53.900002,0.021176452,0,-10,0,0,0,0,0,0,0,0,0.40497676,101234.0,48.874,26.001,1.922666002,1.192686781,6.451,7.177,9.022,9.244,5.352,1.936,70328.4,-28072.9,30753.9,2196.751077,29228.4,10188.4,22.7,-6.5,1291.1,9685.9,1383.727674,532.4,,1129.4,193.613042,26.2,237,,237,31.521,57,47559,63662,104400,1283.076,74755,5088.688793,0.4316929501,2.93657796,0.2097597637,0.4859003689,0,57787.8705,0,27912.425,0,0.6173573756,0,0.4507947883,0,-21167.15,-0,0.5451322094,0,0.2463555556,0,70328.9,5023.593327,10188.4,1455.514824,1129.4,193.613042,237,31.521,41507,111221,1366.90609,8071.148283,0.6224137075,7032.89,0.6715450648,0.4796846398,0.7706845687,,7837.8,783.78,
4512,14,Guangxi,2012,288017888,11496.6,4503.1001,616,327,0.035,0.109,0.102,0.028999999,0.057,0.050999999,2.8789999,0.20200001,0,9.3498068,19.478533,-0.34156615,-0.42149398,-0.15538691,0.0052470979,-0.32724625,-0.29701865,0.066966116,0.13564421,-0.24047136,0.073000789,-0.48253143,-0.35093072,0.48250064,4694.0,2038.0699,0.43418619,60.008999,0.020101994,0,-9,0,0,0,0,0,0,0,0,0.39168975,110671.0,47.162,26.852,1.802637076,0.937571619,6.759,7.457,9.258,9.244,6.446,4.975,72638,-27654.5,32738.2,2338.489626,31182,11319.8,22.9,-10.4,1507,10728.93,1532.73494,537.6,,1276.6,218.847538,31,298,,298,39.634,102,50683,64702,108367,1331.83043,76255,5461.536534,0.428174308,2.847641912,0.2034070617,0.4750566719,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,72637,5188.46091,11317.53,1616.822336,1410.7,241.836301,298,39.634,52505,115385,1418.08165,8504.835197,0.6100601352,7263.7,0.6318128838,0.4513039429,0.7397696012,,7536.1,753.61,-1.1
4513,14,Guangxi,2013,296261248,12680.6,4709.2998,997,389,0.039999999,0.109,0.086999997,0.027000001,0.054000001,0.048,2.4319999,0.139,0,9.4478283,19.506752,-0.24890645,-0.40656263,0.45694274,0.0052470979,-0.35791272,-0.35765296,-0.17489201,-0.13909078,-0.31246874,0.085431278,-0.46516895,-0.38653827,0.48316404,4731.0,2114.5801,0.44696259,64.2258,0.020016357,0,-8,0,0,0,0,0,0,0,0,0.37137833,89508.0,43.8,26.003,1.760966634,0.976883621,7.534,7.354,9.962,9.244,6.701,5.197,73441.1,-31050.2,28915.5,2065.434165,28511.6,9987.2,437.5,-5.8,1992.9,9428.5,1346.95551,480.2,,1258.8,215.796084,294.2,426,10,416,55.328,158,50991,77420,115559,1420.22011,78717,5103.733869,0.4046908044,2.280294308,0.1628814224,0.4024836261,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,73441.1,5245.897773,9987,1426.74282,1258.8,215.796084,426,56.658,49162,123774.47,1521.188236,8466.282913,0.6196223097,7344.11,0.5791610807,0.4136947599,0.6676563343,-10,6968.4,696.84,
4514,14,Guangxi,2014,299701120,13856.7,5145.6001,1554,507,0.037999999,0.123,0.092,0.028999999,0.061999999,0.052000001,2.474,0.26899999,0,9.5365238,19.518297,-0.11344329,-0.37814489,0.21201079,0.5929352,-0.34769055,-0.29701865,0.47006309,0.22722276,-0.30570385,0.45030174,-0.48141244,-0.31194705,0.46186382,4770.0,2187.3201,0.45855767,83.9981,0.024138827,0,-7,0,0,0,0,0,0,0,0,0.37134382,72936.0,43.108,37.602,1.839161832,1.044404701,7.769,7.446,10.17,9.8,6.96,5.06,67959.8,-24312.8,28691.8,2049.455274,28111.8,11089.116,587,-6.3,1986.28,10761.38,1537.370747,166.3,,899.9,154.269857,260.7,793.5,20,778,103.474,433,64171,67810,122631,1507.13499,81429,5351.704868,0.3829537175,2.070608442,0.147903561,0.386217849,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,67965.1,4854.747093,11093.38,1584.800267,1030.2,176.607186,794,105.602,63204,130751,1606.92979,8328.686336,0.5828946964,6796.51,0.4904854691,0.3503537706,0.6010584292,-16,6154,615.4,
4515,14,Guangxi,2015,293584704,15030.2,5391.0,1988,639,0.037999999,0.119,0.092,0.041999999,0.063000001,0.052000001,2.2650001,0.20900001,0,9.6178169,19.497677,-0.0078939106,-0.34635553,0.21201079,0.42502436,-0.34769055,0.097104572,0.55068266,0.22722276,-0.33936703,0.39082906,-0.28967676,-0.34613585,0.44074446,4811.0,2257.0,0.46913323,98.68,0.024272477,0,-6,0,0,0,0,0,0,0,0,0.35867786,63253.0,38.551,32.939,1.862286987,1.012573747,7.606,7.157,10.355,9.796,6.323,4.971,61189.25,-19181.8,26409.8,1886.452014,25921.1,12284.956,555.1,-9.4,2287.4,11806.7,1686.705162,286.9,,1009.1,172.990013,245.1,805,16,718,95.494,326,79007,54425,125291,1539.82639,81122,5381.467579,0.3505460149,1.757115674,0.1255107726,0.3580436441,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,60467.1,4319.164953,12276,1753.74936,1163.2,199.407376,805,107.065,77474,133432,1639.87928,8019.265969,0.5385985413,6046.71,0.4023040279,0.2873657671,0.5335435303,-87,5014.7,501.47,
4516,14,Guangxi,2016,309446112,16417.199,5621.0,2812,727,0.037999999,0.122,0.079999998,0.037999999,0.061999999,0.054000001,2.0680001,0.131,0,9.7060852,19.550295,0.192504,-0.32516265,0.21201079,0.55095738,-0.37222373,-0.024164131,0.47006309,0.41037953,-0.37109742,0.43362755,-0.24897176,-0.34416381,0.44658893,4857.0,2326.1101,0.47891909,90.699997,0.02042011,0,-5,0,0,0,0,0,0,0,0,0.34238485,36187.0,13.681,37.662,1.91344727,1.027471751,7.515,6.476,9.901,9.576,6.017,5.605,65158.1,-20802,27638,1974.18234,27447.7,12993.2,474,-15.6,2248.5,12438.4,1776.949824,233.3,,809.4,138.755442,12,1304,20,1214,161.462,809,78514,57450,129125,1586.94625,81249,5638.295856,0.3501381251,1.683478406,0.1202508625,0.3434383573,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,65177.7,4655.643111,12993.2,1856.208552,1155.2,198.035936,1266.602,168.458066,77200,135964,1670.99756,8549.343225,0.544561493,6517.77,0.3970086493,0.2835832782,0.5207552899,-46,4254.6,425.46,
4517,14,Guangxi,2017,312652736,18071.699,6138.2998,2812,1069,0.043000001,0.124,0.102,0.029999999,0.061999999,0.055,2.3310001,0.162,0,9.8021021,19.560604,0.192504,-0.24279934,0.82434088,0.63491267,-0.32724625,-0.26670149,0.47006309,0.50195771,-0.32873654,0.66526377,-0.34552428,-0.2359194,0.42386228,4907.0,2403.9099,0.48989403,85.110001,0.017339133,0,-4,0,0,0,0,0,0,0,0,0.33966368,36187.0,10.407,37.224,2.089649508,1.092086278,7.719,6.371,10.628,9.576,6.482,5.539,66133.2,-23140.5,25824.9,1844.672607,25636.2,13555.3,440.7,-4.1,2894.1,12996.1,1856.622846,-35.1,,640.7,109.835201,19.4,1421,20,1338,177.954,1083,82500,61735,138259,1699.20311,85812,5688.287764,0.3242931236,1.429024465,0.1020752176,0.3147622016,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,66133.2,4723.894476,13555.3,1936.510158,950.7,162.978501,1383.602,184.019066,78376,144235,1772.64815,8780.050351,0.5380258982,6613.32,0.3659489902,0.2613973637,0.4858453182,-47,4426.7,442.67,
4518,14,Guangxi,2018,322487520,19951.699,6692.8999,1872,1260,0.048,0.138,0.113,0.030999999,0.071999997,0.063000001,1.943,0.36199999,0,9.9010696,19.591576,-0.036105268,-0.19680113,1.4366705,1.2226005,-0.30475754,-0.2363843,1.276257,1.2345848,-0.39123091,1.4645951,-0.64953619,-0.14280552,0.40317646,4947.0,2473.8401,0.50006872,79.449997,0.014960248,0,-3,0,0,0,0,0,0,0,0,0.33545512,36057.0,10.005,37.222,2.349611965,1.124404814,7.799,6.246,10.193,9.576,6.855,6.126,73397.8,-33046.7,24027.2,1716.262896,23846.8,12269.8,518.8,-240.4,2207.9,11156.3,1593.789018,-197,,509.8,87.395014,12.1,2283,19,2126,282.758,1056,91655,82626,165409,2032.87661,104790,5713.081538,0.3004093123,1.204268368,0.08602088955,0.2863456159,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,73397.8,5242.804854,12269.8,1752.863628,842.3,144.395489,2246,298.718,92087,174281,2141.91349,9580.695461,0.5472259165,7339.78,0.3678774424,0.2627748571,0.4801944667,-117,4879,487.9,
4519,14,Guangxi,2019,322055424,21341.5,6870.2998,1275,1510,0.046999998,0.134,0.096000001,0.033,0.071000002,0.064000003,2.1849999,0.289,0,9.9684086,19.590235,-0.18129647,-0.13659403,1.3142043,1.0546899,-0.33951285,-0.17574996,1.1956381,1.3261634,-0.35225248,1.3892242,-0.64553422,-0.16505271,0.38708809,4982.0,2534.0,0.50863105,99.8405,0.017063949,0,-2,1,0,0,0,0,0,0,0,0.32192206,37165.0,9.491,38.149,2.313359813,0.984571005,7.27,5.19,9.992,4.849,7.287,9.033,80219.1,-41140.7,22706.1,1621.896723,22693.5,11105.8,502.6,-136.2,2303.4,10326.3,1475.215218,-154.2,,449.6,77.074928,16.2,2824,25,2209,293.797,696,90066,100651,184463,2267.05027,117156,5735.034139,0.2828050686,1.063941148,0.07599731617,0.2687268533,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,80219.1,5730.050313,11105.8,1586.574588,832.6,142.732618,2755,366.415,83976,190717,2343.91193,10169.68445,0.5634442584,8021.91,0.3758831385,0.2684933258,0.4765215402,-121,4061.6,406.16,
4520,14,Guangxi,2020,333517920,22250.699,7067.6001,1575,2001,0.044,0.14,0.097999997,0.035999998,0.075999998,0.067000002,2.122,0.308,0,10.010129,19.625208,-0.10833607,-0.018347302,0.94680667,1.306556,-0.33542398,-0.084798485,1.5987347,1.6008984,-0.36239976,1.5241537,-0.57702422,-0.138482,0.4274089,5018.7202,2720.1499,0.54200077,100.7442,0.016303059,0,-1,0,0,0,0,0,0,0,0,0.31763497,30559.0,8.261,9.604,2.183589234,0.94390385,7.27,5.19,9.992,4.849,7.287,9.033,84967.1,-40732.4,26940,1924.3242,26927.2,10730,487.6,-264.2,2286.3,10092.2,1441.771692,168,,687.8,117.909554,9.4,3191,22,2607,346.731,1076,96036,106489,195781,2406.14849,124427,6236.884936,0.3085393141,1.21074848,0.08648376395,0.2803006295,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,84967.1,6069.199953,10730,1532.8878,948.3,162.567069,3152,419.216,90599,202525,2489.03225,10672.90307,0.568655024,8496.71,0.3818626102,0.2727644625,0.4796659678,-175,4135.8,413.58,
4521,14,Guangxi,2021,350229248,25311.5,8523.2998,1747,1700,0.045000002,0.14399999,0.083999999,0.025,0.07,0.061999999,1.898,0.183,0,10.139014,19.674099,-0.066505432,-0.090836644,1.0692729,1.4744666,-0.36404601,-0.41828731,1.1150185,1.1430062,-0.39847898,1.3538373,-0.64579147,-0.18605632,0.41770586,5037.0,2774.0,0.55072463,83.496399,0.014379712,0,0,0,1,0,0,0,0,0,0,0.33673626,30588.0,6.932,7.606,2.567509888,1.175820914,7.27,5.19,9.992,4.849,7.287,9.033,89699,-42657.1,25574.1,1826.757963,25571.3,11739.6,468.2,-516.7,2469,10688.8,1527.001968,-67.9,,734.4,125.898192,12.5,4119,22,3332,443.156,1420,111449,119462,223623,2748.32667,140092,6671.140793,0.273829922,1.010374731,0.07217106702,0.2635616535,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,89699,6407.19957,11739.6,1677.119256,1071.4,183.670102,4100,545.3,88732,230911,2837.89619,11651.18512,0.5499182706,8969.9,0.35438042,0.253133934,0.4603119183,-155,3520.3,352.03,
4522,14,Guangxi,2022,351706944,26419.699,8867.2998,1870,1586,0.045000002,0.147,0.085000001,0.025,0.068000004,0.063000001,1.788,0.191,0,10.181865,19.678308,-0.036591668,-0.11829107,1.0692729,1.6004,-0.36200157,-0.41828731,0.95377994,1.2345848,-0.41619644,1.3699703,-0.65157819,-0.19109248,0.41347966,5047.0,2809.0,0.55656826,90.814301,0.0154097,0,1,0,0,1,0,0,0,0,0,0.33563212,38521.0,5.714,7.144,2.529980517,0.985382969,7.27,5.19,9.992,4.849,7.287,9.033,90708.1,-40196.5,26574.1,1898.187963,26574.1,12401.3,657.9,-148,2377.1,11609.2,1658.490312,164.9,,914.5,156.772735,14.7,3322,23,2766,367.878,1720,112610,109079,214311,2633.88219,126507,6715.2112,0.2826698828,1.005844162,0.07184744849,0.2541744022,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,90708.1,6479.279583,12401.3,1771.649718,1233,211.37319,3322,441.826,102513,221689,2724.55781,11628.6863,0.5571807008,9070.81,0.3433351001,0.245244262,0.4401521115,-150,3805.9,380.59,
4523,14,Guangxi,2023,371606528,27501.699,8979.7998,1989,1445,0.045000002,0.15099999,0.085000001,0.024,0.068999998,0.064999998,1.7309999,0.219,0,10.222003,19.733347,-0.0076507088,-0.15224788,1.0692729,1.7683104,-0.36200157,-0.44860449,1.0343989,1.4177412,-0.42537731,1.4947175,-0.70020038,-0.17508663,,5027.0,2854.0,0.56773424,70.43,0.011543309,0,2,0,0,0,1,0,0,0,0,0.326518,36099.822,4.847,6.87,2.511208408,0.992580137,7.27,5.19,9.992,4.849,7.287,9.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57787.8705,57787.8705,27912.425,27912.425,0.6173573756,0.6173573756,0.4507947883,0.4507947883,-21167.15,-21167.15,0.5451322094,0.5451322094,0.2463555556,0.2463555556,,,,,,,,,,,,,,,,,,,,,
6500,15,Xinjiang,2000,69036448,1374.1,525.0,12,27,0.023,0.067000002,0.35699999,0.011,0.033,0.029999999,2.993,0.182,0,7.2255545,18.050146,-0.48845977,-0.4937425,-1.6249784,-1.7578163,0.19408348,-0.84272772,-1.8678998,-1.7875015,-0.22210962,-1.8316016,-0.15356834,-0.34830594,,1849.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.38206828,15365.0,18.769,19.657,1.0,1.0,2.735,3.19,1.776,4.789,1.747,1.722,27028.1,-8492,15026.3,1073.328609,6016.3,6161.4,18484.3,-21,2042.3,4579.9,654.284514,-43.7,,226,38.74318,89.3,2349,3539,1335,177.555,1310,3227,15071,17086,209.98694,10673,2153.898243,0.4983190884,10.93537588,0.7811138993,1.567497448,0,77444.25,0,23268.775,0,0.6317805803,0,0.3797849204,0,-25475.1,-0,0.8709681456,0,0.3315073871,0,,,,,,,,,3227,,,,,,,,,-198,27989,2798.9,
6501,15,Xinjiang,2001,73178232,1506.0,560.5,16,26,0.021,0.071999997,0.398,0.0099999998,0.035999998,0.032000002,5.1360002,0.20200001,0,7.3172126,18.108408,-0.48748696,-0.49398333,-1.8699104,-1.547928,0.27790514,-0.87304491,-1.6260417,-1.6043446,0.12305894,-1.704248,-0.1620446,-0.10219099,,1876.1899,,,,,0,-20,0,0,0,0,0,0,0,0,0.37217796,16797.0,18.894,20.449,1.024402082,1.024402082,3.003,4.644,2.268,3.73,2.654,2.749,27378.6,-9176.7,13898.3,992.755569,4688.3,6104.4,19469.5,-39.4,2173.1,4875.6,696.528216,-92.5,,217.4,37.268882,66.3,3464,4174,2048,272.384,1990,3570,16192,18462,226.89798,11499,2225.834647,0.4460149681,9.228618858,0.659200245,1.477977853,0,77444.25,0,23268.775,0,0.6317805803,0,0.3797849204,0,-25475.1,-0,0.8709681456,0,0.3315073871,0,,,,,,,,,3570,,,,,,,,,-266,28196.1,2819.61,
6502,15,Xinjiang,2002,77913872,1630.5,589.20001,12,38,0.028000001,0.081,0.48800001,0.013,0.041999999,0.035999998,3.026,0.48500001,0,7.3966422,18.171114,-0.48845977,-0.4910934,-1.0126485,-1.1701285,0.46190387,-0.78209335,-1.1423252,-1.2380314,-0.21679437,-1.1008275,-0.32558024,-0.077147305,,1905.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.36136156,16426.0,19.303,19.164,1.017420615,0.993184838,3.32,4.779,2.814,3.646,2.61,2.711,28981,-9817.5,14276.6,1019.777538,4886.6,5679,20361.9,-23.9,1825.2,4647.3,663.913278,-84.4,,271.7,46.577531,70.8,3457,4852,2056,273.448,1984,3651,17573,21041,258.59389,14651,2262.310237,0.4507682109,8.755964428,0.6254385391,1.387494779,0,77444.25,0,23268.775,0,0.6317805803,0,0.3797849204,0,-25475.1,-0,0.8709681456,0,0.3315073871,0,,,,,,,,,3651,,,,,,,,,-233,30986.7,3098.67,
6503,15,Xinjiang,2003,90159504,1909.3,700.29999,26,40,0.028000001,0.082000002,0.34799999,0.012,0.043000001,0.037,4.7020001,0.403,0,7.554492,18.317091,-0.48505494,-0.49061173,-1.0126485,-1.1281507,0.1756836,-0.81241053,-1.0617056,-1.1464528,0.053155467,-1.0678325,-0.33710593,-0.092049636,0.38882241,1934.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.36678362,16417.0,22.329,26.748,1.181148778,1.160924755,4.097,5.029,3.255,6.245,3.243,2.886,31840.6,-10693.9,14877.2,1062.678396,5293.8,6090.8,21496.3,-49,2280.1,5699.2,814.187712,-64.9,82.4,328.4,56.297612,89,4055,5029,3159,420.147,3016,3620,19842,23059,283.39511,16499,2636.70583,0.4030325962,7.791965642,0.5565801058,1.380980375,0,77444.25,0,23268.775,0,0.6317805803,0,0.3797849204,0,-25475.1,-0,0.8709681456,0,0.3315073871,0,,,,,,,,,3620,,,,,,,,,-595,34828.6,3482.86,
6504,15,Xinjiang,2004,104182144,2193.2,887.09998,15,24,0.028999999,0.086999997,0.375,0.011,0.046,0.037999999,2.336,0.38,0,7.6931171,18.461651,-0.48773018,-0.49446499,-0.89018273,-0.91826236,0.23088324,-0.84272772,-0.8198474,-1.0548745,-0.32793123,-0.87613338,-0.4357219,-0.22726409,0.3920573,1963.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.40447748,17671.0,31.5,31.0,1.34448687,1.138287483,4.611,5.926,3.726,7.117,3.4,3.186,36021.6,-12513.7,16374.3,1169.616249,7374.3,7884,22530.2,-40.3,1849.5,6200,885.732,-157.8,,349.6,59.931928,99.1,5364,5748,4061,540.113,3934,3956,22634,24769,304.41101,17286,2959.804187,0.3951667661,7.465940179,0.533292107,1.349536835,0,77444.25,0,23268.775,0,0.6317805803,0,0.3797849204,0,-25475.1,-0,0.8709681456,0,0.3315073871,0,36317.9,2594.187597,6675,953.5905,349.6,59.931928,5401,718.333,3956,26590,326.7911,4652.834125,0.5575499851,3631.79,1.655931972,1.182832207,2.12148191,-627,37494,3749.4,
