uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste,gtfp_level,gml_index,market_index,market_gov_relation,market_npoe_dev,market_product_dev,market_factor_dev,market_legal_env
3419,9,Anhui,2019,493113568,37584.801,14895.9,6000,5472,0.046,0.138,0.052000001,0.109,0.072999999,0.068000004,0.64499998,0.37200001,0,10.534355,20.016251,0.96782988,0.81756794,1.1917386,1.2226005,-0.42946777,2.128355,1.3568766,1.6924769,-0.60029709,1.1952187,0.97391945,-0.30920213,0.38755023,6092.0,3553.0,0.58322388,312.11499,0.042222079,0,-2,1,0,0,0,0,0,0,0,0.39632776,48265.0,14.828,54.825,3.46784948,1.003866942,9.194,6.925,11.074,5.715,10.738,11.515
3420,9,Anhui,2020,491921376,38628.801,15286.7,7276,7019,0.046,0.14399999,0.050000001,0.064999998,0.07,0.066,0.69599998,0.33700001,0,10.561753,20.01383,1.2781549,1.1901294,1.1917386,1.4744666,-0.43355665,0.79439944,1.1150185,1.5093198,-0.59208262,1.1319484,0.88367194,-0.19319876,0.39762852,6104.7598,3560.9099,0.58330059,190.8277,0.025533598,0,-1,0,0,0,0,0,0,0,0,0.39573324,40448.0,10.467,8.832,3.337746509,0.962483097,9.194,6.925,11.074,5.715,10.738,11.515
3421,9,Anhui,2021,517951744,43102.801,16925.5,6509,6788,0.041999999,0.139,0.048999999,0.071000002,0.075000003,0.061999999,0.74800003,0.205,0,10.671343,20.065393,1.0916194,1.1344981,0.70187467,1.2645782,-0.43560109,0.97630262,1.5181158,1.1430062,-0.58370709,0.96109092,0.88563359,-0.25216949,0.37446377,6113.0,3631.0,0.59398001,199.4541,0.026274903,0,0,0,1,0,0,0,0,0,0,0.39267749,32631.0,8.17,7.623,3.962072536,1.187050163,9.194,6.925,11.074,5.715,10.738,11.515
3422,9,Anhui,2022,520912320,45525.102,17697.0,6948,7150,0.043000001,0.142,0.050000001,0.071000002,0.075000003,0.061999999,0.662,0.215,0,10.726019,20.071093,1.1983848,1.221678,0.82434088,1.3905116,-0.43355665,0.97630262,1.5181158,1.1430062,-0.59755892,1.0099059,0.95367551,-0.23305736,0.34772319,6127.0,3686.0,0.60159945,200.6851,0.02394872,0,1,0,0,1,0,0,0,0,0,0.38873059,33682.536,6.857,7.553,3.931071969,0.992175669,9.194,6.925,11.074,5.715,10.738,11.515
3423,9,Anhui,2023,546920384,48227.5,18734.9,7529,7585,0.043000001,0.14399999,0.050000001,0.071000002,0.074000001,0.061999999,0.58499998,0.22499999,0,10.783685,20.119814,1.3396847,1.3264383,0.82434088,1.4744666,-0.43355665,0.97630262,1.4374962,1.1430062,-0.60996115,0.98325634,1.0653909,-0.22255994,,6121.0,3765.0,0.61509556,193.59,0.022396997,0,2,0,0,0,1,0,0,0,0,0.38846925,31762.698,5.803,7.503,4.013575233,1.020987472,9.194,6.925,11.074,5.715,10.738,11.515
3700,10,Shandong,2000,384095328,8348.5,4120.2002,106,241,0.025,0.07,0.064999998,0.023,0.035999998,0.032000002,2.3959999,0.34900001,0,9.0298376,19.766401,-0.46559885,-0.44220522,-1.3800464,-1.6318833,-0.40289018,-0.47892165,-1.6260417,-1.6043446,-0.31826717,-1.7012321,-0.09923128,-0.72597802,,8998.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.4935258,110324.0,146.09,128.866,1.0,1.0,5.46,7.305,5.145,7.444,4.254,2.773
3701,10,Shandong,2001,403922528,9172.2998,4466.7002,151,260,0.026000001,0.075999998,0.055,0.023,0.039000001,0.033,2.6010001,0.384,0,9.1239433,19.816734,-0.45465478,-0.43762949,-1.2575804,-1.3800172,-0.42333448,-0.47892165,-1.3841833,-1.5127664,-0.28524822,-1.5039512,-0.14748894,-0.68764263,,9041.0,,,,,0,-20,0,0,0,0,0,0,0,0,0.48697713,115233.0,140.872,36.694,1.07434533,1.07434533,5.479,6.241,5.999,8.541,3.84,3.342
3702,10,Shandong,2002,450278112,10192.6,5037.6001,130,362,0.024,0.077,0.068999998,0.026000001,0.037999999,0.037,2.1600001,0.296,0,9.2294168,19.925377,-0.45976201,-0.41306499,-1.5025125,-1.3380393,-0.39471248,-0.38797015,-1.4648029,-1.1464528,-0.35627916,-1.4833381,-0.12445872,-0.70909965,,9082.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.49424094,106668.0,139.386,110.568,1.021218049,0.950549158,6.068,6.735,7.389,8.684,4.19,3.53
3703,10,Shandong,2003,549374208,11028.0,5720.0,188,375,0.027000001,0.077,0.054000001,0.021,0.039999999,0.035,2.066,0.23899999,0,9.3081932,20.12429,-0.44565633,-0.40993422,-1.1351144,-1.3380393,-0.42537892,-0.53955603,-1.303564,-1.3296096,-0.37141958,-1.3848606,-0.19277617,-0.70740396,0.5071243,9125.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.51867974,115933.0,154.009,126.403,1.006241001,0.985334133,6.56,7.211,8.084,8.842,5.13,3.786
3704,10,Shandong,2004,623612544,13456.2,7327.6001,201,337,0.028999999,0.079000004,0.048999999,0.026000001,0.044,0.035999998,1.87,0.29499999,0,9.5071955,20.25104,-0.44249472,-0.41908571,-0.89018273,-1.2540838,-0.43560109,-0.38797015,-0.98108631,-1.2380314,-0.40298888,-1.1824183,-0.21090089,-0.70406353,0.50197935,9180.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.54455197,128706.0,154.4,85.6,1.075523147,1.068852438,7.173,8.1,8.68,9.293,6.008,4.099
3705,10,Shandong,2005,673934528,16120.9,8841.0996,308,469,0.028999999,0.088,0.050999999,0.029999999,0.045000002,0.041999999,1.459,0.384,0,9.6878719,20.328644,-0.41647217,-0.38729635,-0.89018273,-0.8762846,-0.43151221,-0.26670149,-0.90046668,-0.68856108,-0.4691878,-0.90738541,-0.23685707,-0.69346541,0.52552879,9248.1797,4161.6802,0.4499999,,,0,-16,0,0,0,0,0,0,0,0,0.54842466,139071.0,171.5,85.8,1.119688179,1.041063767,8.287,9.131,10.245,9.637,8.324,4.781
3706,10,Shandong,2006,736411968,19184.0,10568.5,430,612,0.028999999,0.086999997,0.037,0.023,0.045000002,0.039999999,1.309,0.22,0,9.8618317,20.417301,-0.3868016,-0.35285792,-0.89018273,-0.91826236,-0.46013424,-0.47892165,-0.90046668,-0.87171781,-0.49334797,-0.97269672,-0.2579602,-0.71689147,0.5079326,9308.9004,4291.3999,0.4609997,,,0,-15,0,0,0,0,0,0,0,0,0.55090177,144365.0,168.7,74.1,1.179697255,1.053594453,8.114,9.242,10.467,9.513,6.566,5.169
3707,10,Shandong,2007,781165632,22994.5,12529.4,545,869,0.032000002,0.096000001,0.034000002,0.02,0.048999999,0.043000001,1.125,0.29499999,0,10.043011,20.476297,-0.35883346,-0.29096502,-0.52278459,-0.54046291,-0.46626753,-0.56987321,-0.57798928,-0.59698254,-0.52298445,-0.59826517,-0.35773429,-0.66211855,0.49216992,9366.9697,4379.0601,0.46750015,33.9445,0.015007409,0,-14,0,0,0,0,0,0,0,0,0.54488683,166573.554,158.267,64.54,1.235761917,1.047524618,8.4,9.276,10.629,9.713,7.21,5.734
3708,10,Shandong,2008,795067072,27460.199,14911.5,746,1041,0.035,0.097999997,0.035999998,0.032000002,0.050999999,0.046,1.061,0.38499999,0,10.220493,20.493937,-0.30994999,-0.24954253,-0.15538691,-0.45650762,-0.46217868,-0.20606707,-0.41675046,-0.32224753,-0.53329283,-0.37292862,-0.27511981,-0.63649654,0.50681806,9417.2305,4482.6001,0.47599983,58.600201,0.021666372,0,-13,0,0,0,0,0,0,0,0,0.54302227,176977.0,146.55,58.793,1.318620517,1.067050618,8.312,9.159,10.614,10.456,6.394,6.448
3709,10,Shandong,2009,840164800,29957.199,15919.7,956,1464,0.029999999,0.1,0.026000001,0.033,0.050999999,0.044,0.85600001,0.16,0,10.307525,20.549109,-0.25887769,-0.14767213,-0.76771677,-0.37255207,-0.48262298,-0.17574996,-0.41675046,-0.50540429,-0.56631172,-0.59618819,-0.14142109,-0.69473189,0.49632552,9470.2998,4576.0498,0.4832001,76.1698,0.023310116,0,-12,0,0,0,0,0,0,0,0,0.53141487,182672.636,136.615,52.258,1.258207731,0.954184858,8.469,9.068,10.808,10.456,6.364,6.184
3710,10,Shandong,2010,888233600,34429.398,17733.1,1220,1990,0.037999999,0.103,0.028999999,0.059,0.052999999,0.050000001,0.88599998,0.322,0,10.446666,20.604746,-0.19467254,-0.020996414,0.21201079,-0.246619,-0.47648969,0.6124965,-0.25551158,0.044065997,-0.56147969,-0.1373311,0.046497814,-0.62994796,0.49628979,9587.8701,4765.1699,0.49699986,112.9334,0.027245482,0,-11,0,0,0,0,0,0,0,0,0.51505691,208257.0,138.3,48.0,1.295916732,1.02997041,8.711,9.35,11.518,10.456,7.257,6.237
3711,10,Shandong,2011,949154560,39622.0,19926.1,1578,2384,0.033,0.103,0.026000001,0.054000001,0.050999999,0.044,0.68400002,0.088,0,10.58714,20.671082,-0.10760646,0.073889963,-0.40031886,-0.246619,-0.48262298,0.46091071,-0.41675046,-0.50540429,-0.59401542,-0.52810532,0.18826456,-0.69514287,0.48486301,9665.0,4910.1899,0.50803828,113.95,0.022780569,0,-10,0,0,0,0,0,0,0,0,0.50290495,187245.0,162.865,61.274,1.417657052,1.093941468,8.668,9.294,11.27,10.456,7.297,6.445
3712,10,Shandong,2012,975769088,43584.301,21275.9,2593,2951,0.035,0.107,0.023,0.064999998,0.052000001,0.050000001,0.75400001,0.161,0,10.682452,20.698736,0.1392429,0.21043965,-0.15538691,-0.078708164,-0.48875627,0.79439944,-0.33613086,0.044065997,-0.58274066,-0.2900202,0.38353691,-0.63563961,0.48905721,9708.0,5077.7798,0.52305108,154.4192,0.026152715,0,-9,0,0,0,0,0,0,0,0,0.48815513,183634.0,154.377,52.59,1.399481985,0.987179504,8.908,8.334,11.42,10.456,8.816,6.833
3713,10,Shandong,2013,1027827648,48058.102,22615.9,3620,2906,0.035,0.112,0.022,0.086999997,0.055,0.046999998,0.671,0.145,0,10.780166,20.750713,0.3890107,0.19960237,-0.15538691,0.13118047,-0.49080068,1.4613773,-0.09427274,-0.23066932,-0.59610927,-0.29955399,0.68946105,-0.65888113,0.47516674,9746.0,5231.7002,0.53680485,212.80949,0.031815797,0,-8,0,0,0,0,0,0,0,0,0.47059497,181179.0,144.535,54.237,1.456757444,1.040926185,9.233,8.267,11.778,10.456,9.77,6.844
3714,10,Shandong,2014,1036199616,51552.699,23588.0,4187,3759,0.037,0.12,0.028999999,0.061999999,0.063000001,0.052000001,0.63800001,0.27700001,0,10.85036,20.758825,0.52690583,0.40502897,0.089545049,0.46700183,-0.47648969,0.703448,0.55068266,0.22722276,-0.60142452,0.17743494,0.47136897,-0.5098719,0.48710915,9808.0,5385.1699,0.54905891,166.67329,0.02322224,0,-7,0,0,0,0,0,0,0,0,0.45755121,180022.0,135.888,102.447,1.385205302,0.950882597,9.477,8.434,11.904,10.239,10.915,8.486
3715,10,Shandong,2015,1042331776,56159.102,24814.9,5144,5312,0.043000001,0.125,0.024,0.082000002,0.059999999,0.059999999,0.653,0.37599999,0,10.935944,20.764727,0.75964952,0.77903545,0.82434088,0.67689043,-0.48671183,1.3097916,0.30882424,0.95984948,-0.5990085,0.48969004,0.82143754,-0.4352816,0.42104656,9866.0,5613.8701,0.56901175,217.08,0.026312696,0,-6,0,0,0,0,0,0,0,0,0.44186783,186440.0,122.094,90.295,1.373135325,0.991286507,9.728,8.306,12.035,10.152,10.562,9.223
3716,10,Shandong,2016,1062190656,59702.602,25565.0,5982,6900,0.041999999,0.127,0.029999999,0.104,0.064999998,0.061000001,0.59899998,0.35800001,0,10.997131,20.7836,0.96345228,1.1614709,0.70187467,0.76084602,-0.47444525,1.9767693,0.71192122,1.0514281,-0.60770619,0.52378207,1.2633691,-0.4119519,0.36306575,9973.0,5870.7202,0.58866137,239.28,0.027330013,0,-5,0,0,0,0,0,0,0,0,0.42820579,156599.0,66.387,45.225,1.42457765,1.037463405,9.191,7.354,11.434,9.671,8.411,9.086
3717,10,Shandong,2017,1074950912,63958.602,26925.6,6264,8019,0.039999999,0.127,0.025,0.093999997,0.063000001,0.057999998,0.57200003,0.228,0,11.065991,20.795542,1.032035,1.4309578,0.45694274,0.76084602,-0.48466739,1.6735975,0.55068266,0.77669269,-0.612055,0.30568683,1.3786206,-0.41313222,0.34357587,10033.0,6061.5298,0.6041593,236.84,0.025581094,0,-4,0,0,0,0,0,0,0,0,0.4209848,142495.0,36.286,34.803,1.583151774,1.111313079,9.494,7.288,11.723,9.671,9.894,8.895
3718,10,Shandong,2018,1110236800,67864.398,27523.699,6752,8333,0.043000001,0.13500001,0.028999999,0.107,0.071999997,0.061999999,0.5,0.33899999,0,11.125267,20.827839,1.1507173,1.506578,0.82434088,1.0966678,-0.47648969,2.0677207,1.276257,1.1430062,-0.62365192,0.77562821,1.4452271,-0.3410005,0.30244854,10077.0,6146.75,0.60997814,287.20001,0.028432939,0,-3,0,0,0,0,0,0,0,0,0.40556905,145052.0,29.571,26.742,1.579262609,0.997543404,9.732,7.19,11.201,9.671,11.036,9.562
3719,10,Shandong,2019,1137954048,72024.297,28464.9,6999,11974,0.043000001,0.131,0.023,0.125,0.063000001,0.056000002,0.65499997,0.15800001,0,11.184759,20.852497,1.210788,2.3834341,0.82434088,0.92875659,-0.48875627,2.6134298,0.55068266,0.59353632,-0.5986864,0.23565778,2.16766,-0.36769295,0.2999599,10106.0,6194.0,0.61290324,306.49561,0.028538413,0,-2,1,0,0,0,0,0,0,0,0.39521247,144039.0,24.108,26.699,1.663766348,1.053508352,10.104,7.069,11.161,7.95,12.993,11.349
3720,10,Shandong,2020,1148726656,74355.898,29008.0,8463,16318,0.043000001,0.132,0.022,0.108,0.068000004,0.057,0.55299997,0.14399999,0,11.216619,20.861919,1.5668348,3.4295924,0.82434088,0.97073436,-0.49080068,2.098038,0.95377994,0.6851145,-0.61511534,0.25571716,2.6054611,-0.2295875,0.30042198,10164.51,6408.7202,0.63049966,291.53571,0.025952309,0,-1,0,0,0,0,0,0,0,0,0.39012372,133359.0,15.287,13.152,1.658385369,0.996765785,10.104,7.069,11.161,7.95,12.993,11.349
3721,10,Shandong,2021,1178087680,84838.0,34084.0,8567,16182,0.046999998,0.13699999,0.025,0.090000004,0.072999999,0.064000003,0.493,0.23999999,0,11.348499,20.887157,1.5921277,3.3968399,1.3142043,1.1806227,-0.48466739,1.5523289,1.3568766,1.3261634,-0.6247794,0.77846456,2.2864459,-0.11756025,0.27370286,10170.0,6503.0,0.63942969,266.78671,0.022776661,0,0,0,1,0,0,0,0,0,0,0.40175393,133854.0,12.51,10.285,1.873490556,1.1297076,10.104,7.069,11.161,7.95,12.993,11.349
3722,10,Shandong,2022,1146652032,89519.398,36037.199,9608,14282,0.046999998,0.139,0.025,0.090000004,0.072999999,0.063000001,0.514,0.249,0,11.40221,20.860113,1.8453003,2.939266,1.3142043,1.2645782,-0.48466739,1.5523289,1.3568766,1.2345848,-0.62139696,0.79774016,2.1945732,-0.1296912,0.24930403,10163.0,6559.0,0.64538032,218.095,0.017981827,0,1,0,0,1,0,0,0,0,0,0.40256301,131142.0,10.833,10.198,1.902828514,1.015659518,10.104,7.069,11.161,7.95,12.993,11.349
3723,10,Shandong,2023,1177673344,94206.398,38055.898,11072,14826,0.048,0.139,0.024,0.089000002,0.074000001,0.063000001,0.53200001,0.26899999,0,11.453243,20.886806,2.2013471,3.0702765,1.4366705,1.2645782,-0.48671183,1.5220118,1.4374962,1.2345848,-0.61849773,0.80151975,2.3936999,-0.084078148,,10123.0,6634.0,0.6553393,209.31,0.016636014,0,2,0,0,0,1,0,0,0,0,0.403963,127210.109,8.629,10.455,1.872244759,0.983927214,10.104,7.069,11.161,7.95,12.993,11.349
1400,11,Shanxi,2000,165876880,1861.9,858.40002,30,40,0.021,0.067000002,0.27900001,0.021,0.034000002,0.033,8.7819996,0.255,0,7.5293527,18.926756,-0.48408213,-0.49061173,-1.8699104,-1.7578163,0.034617949,-0.53955603,-1.7872802,-1.5127664,0.71031243,-1.8188304,0.011830454,0.032097563,,3247.0,,,,,1,-21,0,0,0,0,0,0,0,0,0.46103445,32406.0,90.268,129.543,1.0,1.0,3.259,4.309,2.284,5.012,1.453,2.899
1401,11,Shanxi,2001,173419968,2049.0,956.0,30,34,0.022,0.071999997,0.244,0.02,0.037999999,0.032000002,7.27,0.255,0,7.6251073,18.971228,-0.48408213,-0.4920567,-1.7474444,-1.547928,-0.036937136,-0.56987321,-1.4648029,-1.6043446,0.46677783,-1.6699455,-0.067282997,-0.11037626,,3271.6299,,,,,1,-20,0,0,0,0,0,0,0,0,0.46656907,31093.0,90.205,122.54,1.020918434,1.020918434,3.474,4.416,1.551,6.086,2.419,1.194
1402,11,Shanxi,2002,199129088,2348.2,1134.3,39,42,0.023,0.071999997,0.25299999,0.018999999,0.037,0.034000002,6.9910002,0.178,0,7.7614045,19.109465,-0.48189333,-0.49013007,-1.6249784,-1.547928,-0.018537289,-0.60019034,-1.5454221,-1.4211878,0.42183992,-1.6031606,-0.097367354,-0.10929636,,3294.0,,,,,1,-19,0,0,0,0,0,0,0,0,0.48305088,30777.0,90.702,131.05,1.112982666,1.090177853,3.663,5.003,3.096,6.058,2.963,1.216
1403,11,Shanxi,2003,227608096,2884.0,1520.7,35,45,0.025,0.081,0.24600001,0.028999999,0.044,0.035,5.2880001,0.354,0,7.9669337,19.243135,-0.48286614,-0.4894076,-1.3800464,-1.1701285,-0.032848269,-0.29701865,-0.98108631,-1.3296096,0.14754125,-1.2606459,-0.13040599,-0.22045317,0.80231243,3314.0,,,,,1,-18,0,0,0,0,0,0,0,0,0.5272885,30929.0,103.334,151.329,1.413481316,1.269994006,4.36,5.846,4.976,6.583,3.179,1.194
1404,11,Shanxi,2004,259195840,3533.1001,1931.6,38,47,0.026000001,0.088,0.207,0.026000001,0.043000001,0.039000001,4.6890001,0.359,0,8.1699314,19.373095,-0.48213655,-0.48892593,-1.2575804,-0.8762846,-0.11258107,-0.38797015,-1.0617056,-0.96329606,0.051061582,-1.0666977,-0.22896366,-0.27923587,0.77763391,3335.0,,,,,1,-17,0,0,0,0,0,0,0,0,0.54671532,31393.0,109.3,155.0,1.529844894,1.082324101,4.825,6.678,5.385,7.202,3.666,1.6
1405,11,Shanxi,2005,313274688,4118.0,2389.5,53,71,0.029999999,0.089000002,0.193,0.028000001,0.046,0.039000001,3.904,0.39700001,0,8.323123,19.562592,-0.4784885,-0.48314604,-0.76771677,-0.83430678,-0.14120309,-0.32733577,-0.8198474,-0.96329606,-0.075376742,-0.85684067,-0.27936396,-0.32659462,0.75276011,3355.21,1412.8101,0.42107946,,,1,-16,0,0,0,0,0,0,0,0,0.58025742,32099.0,120.0,160.5,1.673193397,1.093701331,4.941,6.718,4.906,7.518,3.965,2.476
1406,11,Shanxi,2006,338823360,4758.7002,2799.3,83,107,0.029999999,0.090999998,0.23,0.022,0.048,0.045000002,4.1209998,0.41499999,0,8.4677296,19.640989,-0.47119248,-0.47447622,-0.76771677,-0.75035155,-0.065559164,-0.50923884,-0.65860856,-0.41382575,-0.040425044,-0.61402655,-0.39051589,-0.21592829,0.73329318,3374.55,1451.39,0.43009883,,,1,-15,0,0,0,0,0,0,0,0,0.58824885,44091.0,117.7,148.8,1.687739466,1.008693597,5.557,6.725,5.564,9.035,3.986,2.552
1407,11,Shanxi,2007,369838816,5991.8999,3602.3,92,116,0.028999999,0.096000001,0.161,0.023,0.050999999,0.044,3.5409999,0.296,0,8.698164,19.728579,-0.46900365,-0.47230878,-0.89018273,-0.54046291,-0.20662487,-0.47892165,-0.41675046,-0.50540429,-0.13384442,-0.56649709,-0.41114572,-0.3402282,0.70690322,3392.5801,1493.75,0.44029912,44.969601,0.042831339,1,-14,0,0,0,0,0,0,0,0,0.60119498,41140.309,111.847,131.384,1.965999807,1.16487162,5.87,6.813,6.388,9.249,4.347,2.795
1408,11,Shanxi,2008,381437920,7295.7998,4389.0,101,180,0.030999999,0.093999997,0.147,0.030999999,0.048999999,0.044,2.816,0.25299999,0,8.8950539,19.759459,-0.46681485,-0.45689577,-0.6452508,-0.6244185,-0.2352469,-0.2363843,-0.57798928,-0.50540429,-0.25061864,-0.58492362,-0.33789599,-0.42806172,0.69409823,3410.6399,1538.58,0.45111182,64.286301,0.048886269,1,-13,0,0,0,0,0,0,0,0,0.60157901,41150.0,105.836,99.678,2.281052448,1.160250596,5.74,6.722,6.099,8.245,5.463,3.447
1409,11,Shanxi,2009,418635264,7231.2002,4091.2,175,234,0.037,0.105,0.15000001,0.032000002,0.055,0.045000002,3.082,0.37400001,0,8.8861599,19.85251,-0.44881794,-0.44389102,0.089545049,-0.16266374,-0.22911359,-0.20606707,-0.09427274,-0.41382575,-0.20777456,-0.086157419,-0.45286638,-0.31784678,0.68903852,3427.3601,1576.24,0.45989916,70.612198,0.045214821,1,-12,0,0,0,0,0,0,0,0,0.56577051,39720.212,100.959,86.602,1.975023489,0.865838701,5.714,6.537,5.405,8.245,5.561,3.884
1410,11,Shanxi,2010,448659488,9004.5,5349.6001,196,275,0.030999999,0.103,0.126,0.037,0.054000001,0.046,2.418,0.20299999,0,9.1054802,19.921774,-0.44371071,-0.43401706,-0.6452508,-0.246619,-0.27817991,-0.054481249,-0.17489201,-0.32224753,-0.31472367,-0.33068681,-0.34573516,-0.45172748,0.65373492,3574.1101,1717.36,0.48050004,82.373497,0.042650424,1,-11,0,0,0,0,0,0,0,0,0.59410298,49881.0,114.7,79.7,2.383972901,1.207060531,5.43,5.42,5.27,8.245,4.703,3.375
1411,11,Shanxi,2011,495650080,11005.1,6750.2002,248,282,0.039999999,0.114,0.12800001,0.037,0.059999999,0.050000001,2.184,0.428,0,9.3061142,20.021381,-0.43106425,-0.43233126,0.45694274,0.21513572,-0.27409106,-0.054481249,0.30882424,0.044065997,-0.35241354,0.35264045,-0.53796697,-0.35154653,0.65157735,3562.0,1785.14,0.50116229,82.18,0.034765318,1,-10,0,0,0,0,0,0,0,0,0.61337018,39665.0,129.432,100.841,2.875486938,1.206174339,5.441,5.28,5.76,8.245,4.951,3.4
1412,11,Shanxi,2012,518496384,11819.7,6852.7002,343,422,0.037,0.112,0.118,0.035,0.061000001,0.048999999,1.8200001,0.29899999,0,9.3775225,20.066444,-0.40796012,-0.3986153,0.089545049,0.13118047,-0.29453537,-0.11511561,0.38944381,-0.047512557,-0.41104227,0.21450078,-0.49919951,-0.41078809,0.65005612,3548.0,1850.91,0.52167702,88.172501,0.031952828,1,-9,0,0,0,0,0,0,0,0,0.57976937,48108.0,119.463,94.812,2.705726592,0.940962922,5.798,5.486,6.392,8.245,5.999,3.395
1413,11,Shanxi,2013,535790944,12171.8,6684.2998,405,507,0.035999998,0.119,0.109,0.041999999,0.059,0.050000001,1.687,0.27500001,0,9.4068775,20.099255,-0.39288163,-0.37814489,-0.032921158,0.42502436,-0.31293526,0.097104572,0.22820497,0.044065997,-0.4324643,0.22780785,-0.42831999,-0.43898532,0.62517399,3535.0,1907.8199,0.53969449,98.157501,0.032393865,1,-8,0,0,0,0,0,0,0,0,0.54916281,47795.0,114.084,89.794,2.477996849,0.915834163,6.155,5.37,7.625,8.245,6.678,3.558
1414,11,Shanxi,2014,525515872,12307.0,6378.0,479,529,0.039999999,0.114,0.115,0.035,0.057,0.054000001,1.92,0.233,0,9.4179239,20.079891,-0.37488475,-0.37284666,0.45694274,0.21513572,-0.30066866,-0.11511561,0.066966116,0.41037953,-0.39493549,0.37548432,-0.52083099,-0.37088522,0.61960137,3528.0,1962.24,0.55619049,95.255501,0.030874157,1,-7,0,0,0,0,0,0,0,0,0.51824164,49250.0,107.799,114.511,2.23896815,0.903539547,6.204,5.451,8.067,7.948,6.482,4.422
1415,11,Shanxi,2015,504833120,12036.1,5219.7002,452,636,0.041000001,0.113,0.123,0.041999999,0.059,0.050999999,1.788,0.163,0,9.3956661,20.039738,-0.38145119,-0.34707803,0.57940894,0.17315795,-0.2843132,0.097104572,0.22820497,0.13564421,-0.41619644,0.35458502,-0.44202596,-0.38465992,0.59965318,3519.0,2016.37,0.57299519,99.459999,0.029056638,1,-6,0,0,0,0,0,0,0,0,0.4336704,41356.0,90.077,107.296,1.824752769,0.814997198,6.522,5.906,8.224,7.87,6.799,4.93
1416,11,Shanxi,2016,501151424,12160.1,5113.6001,592,750,0.041000001,0.124,0.104,0.039999999,0.063000001,0.059,1.904,0.25400001,0,9.4059153,20.032419,-0.34740299,-0.31962359,0.57940894,0.63491267,-0.3231574,0.036470223,0.55068266,0.86827129,-0.39751256,0.77868515,-0.55932695,-0.32152885,0.60132682,3514.0,2069.6499,0.58897269,115.54,0.033696331,1,-5,0,0,0,0,0,0,0,0,0.42052287,28513.4,45.287,94.76,1.821224196,0.998066273,6.057,4.994,7.11,6.884,6.132,5.166
1417,11,Shanxi,2017,506536384,14679.1,6635.2998,725,1072,0.039999999,0.12,0.105,0.045000002,0.066,0.052999999,1.454,0.162,0,9.5941801,20.043106,-0.31505722,-0.24207686,0.45694274,0.46700183,-0.32111296,0.18805616,0.79254079,0.31880099,-0.46999311,0.58694279,-0.41576773,-0.38878435,0.57084513,3510.0,2122.73,0.60476637,128.87,0.034306601,1,-4,0,0,0,0,0,0,0,0,0.45202363,24041.0,29.602,58.686,2.520062093,1.383718764,6.897,4.977,9.074,6.884,7.574,5.973
1418,11,Shanxi,2018,522573056,16153.1,7074.5,980,1133,0.045000002,0.12899999,0.105,0.059999999,0.064999998,0.064000003,1.7920001,0.245,0,9.689867,20.074276,-0.25304088,-0.22738633,1.0692729,0.84480101,-0.32111296,0.64281362,0.71192122,1.3261634,-0.41555217,1.1045442,-0.39280051,-0.28776988,0.54779643,3502.0,2171.6799,0.62012565,170.28999,0.039751068,1,-3,0,0,0,0,0,0,0,0,0.43796548,21872.0,23.936,37.912,2.557143503,1.014714483,7.177,4.921,9.142,6.884,8.4,6.536
1419,11,Shanxi,2019,529401536,17311.0,7402.8999,947,1825,0.046,0.13500001,0.106,0.090000004,0.068999998,0.059999999,1.5829999,0.28400001,0,9.7590971,20.087257,-0.2610665,-0.060733095,1.1917386,1.0966678,-0.31906855,1.5523289,1.0343989,0.95984948,-0.44921538,1.1367556,-0.061586574,-0.33165839,0.53206939,3497.0,2221.0,0.6351158,226.14751,0.048006553,1,-2,1,0,0,0,1,0,0,0,0.42764139,14394.0,19.716,30.339,2.962792874,1.158633792,6.74,5.56,9.394,2.124,8.18,8.44
1420,11,Shanxi,2020,530238208,18202.699,7440.2002,1117,2397,0.046999998,0.13699999,0.107,0.098999999,0.071000002,0.061000001,1.78,0.29899999,0,9.8093252,20.088837,-0.21972229,0.077020735,1.3142043,1.1806227,-0.31702411,1.8251834,1.1956381,1.0514281,-0.417485,1.2351788,0.072063886,-0.29590929,0.52756453,3490.3899,2182.54,0.62529975,260.27731,0.050926175,1,-1,0,0,0,0,0,0,0,0,0.40874159,15859.0,12.249,35.299,2.837599935,0.957744957,6.74,5.56,9.394,2.124,8.18,8.44
